ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot
CALL_0210_Appe,Appelle 50.wav,"Haya baya. Allo? athan ighli umdakliw dayi g boulimat. dachu thyughe?? Eh, idoukh, i-ghali kan idoukh. D-win n-g-Boulimat? Eh, n-g-Boulimat kan,.. s-fdhina. Mm-tseksar? Premier piste, deuxième? A-fi-ghadi, premier piste k-tch-me-data. Oh, i-swa chwiya? Na3am? I-swa? Chkou chwiya. I-swa l'alcool negh khati? Ah, ah, l'alcool i-swa dagi. D'accord, at-t-l'ambulance d'imila. Ciao.",accident_vehicular,severe,1.0,no,no,no,no,report_incident,high,Béjaïa,Béjaïa,Boulimat,"Boulimat kan, premier piste k-tch-me-data",Un accident de moto s'est produit à Boulimat. La victime est inconsciente ou étourdie suite à une chute et aurait consommé de l'alcool.,"L'appelant signale un 'accident l'moto' (accident de moto) à 'Boulimat'. L'état de la victime est décrit comme 'idoukh' (étourdi/inconscient) et 'i-ghali' (il est tombé), ce qui indique une urgence médicale sévère. La précision sur la 'premier piste' aide à la localisation. La mention 'i-swa l'alcool' (il a bu de l'alcool) précise le contexte."
CALL_0210_Appe,Appelle 51.wav,"Allo? Allo oui. Oui, les pompiers? Allo? L3nayek m3ah, l-malade. Anda? thessned tajebant tremant. Anda thajebant tremant Eyy... b3id 7ed-nu... as-as-nefham... Ouali Ikhlef, Ikhlef, Ouali Ikhlef. Ikhlef, Ouali Ikhlef? D-Bgayet? Wesh, khati... Aokas, Aokas, Aokas, Aokas. Khamtkenni l-numero n-Aokas... ach n-Aokas? 034... dqiqa kan, dqiqa l3nayek... Dahia... [inaudible]... wisen 3ana portable? 034 84 31 34. 034 84 31 34? Saha. Merci, saha.",medical_emergency,unknown,1.0,no,no,no,no,request_help,high,Aokas,Aokas,"Zitouna, Ouali Ikhlef","thajebant tremant iwsawen (en haut),  Ouali Ikhlef","Une femme appelle pour une urgence médicale concernant un malade situé à Aokas, dans le quartier de Ouali Ikhlef. Elle fournit un numéro de téléphone fixe pour être rappelée.","L'appelant utilise le mot 'malade' et demande 'l3nayek' (je vous en supplie) pour un secours, ce qui classe l'incident en medical_emergency. Elle précise la localisation à Aokas, mentionnant 'Ouali Ikhlef' et 'thajebant tremant'. L'usage de 'iwsawen' indique que le lieu est situé en hauteur."
CALL_0210_Appe,Appelle 52.wav,"Alo assalamou alaykoum. Salam, a3likoum salam, les pompiers Akbou? An3am. An3am, aadalim arda Sidi Ali,s3igh vava damodin, athawigh ar svitar athan inter grafghend tura les pompiers ar sid ali , uzirghara m,a cest le mem ngh khati nnan-asizmer lhal ttina sawled wetma tura.. Ih, fkes-en ayetkanni numiru, kounfirmi asku s-t-ilm-am walla d-khatid, paske nnan-d d-imiren tura 3la l'imara skousil l'ebna khatid. Ih, n-niy-as t-tsawel oultma, nnan-as iql-a-ten, n-3awed 3awedn kida. Ih, f-azzoun d-imira d-ousan. D'accord ajjar. Saha. Aha.",medical_emergency,severe,1.0,unknown,unknown,no,no,report_incident,high,Akbou,Akbou,Sidi Ali,"mweyn n l'bab l'hopital (vers la porte de l'hôpital), l'imara (le bâtiment)","Signalement d'un incident grave à Akbou, quartier Sidi Ali, près de l'entrée de l'hôpital impliquant un bâtiment ou une structure.","L'appelant utilise 'meqrane grave' pour souligner l'urgence. Le lieu est précisé par 'l'bab l'hopital' (la porte de l'hôpital) et 'l'imara' (le bâtiment/l'immeuble). L'incident semble sérieux mais la nature exacte (effondrement, accident, urgence médicale) n'est pas nommée par un mot clé spécifique comme l'hriq ou l'accident."
CALL_0210_Appe,Appelle 53.wav,"Dayeni yiwet l'vieille dame t'evanouiyit-iyi deg-xxam, au niveau primaire Boukhalfa. — Anda? — primaire Boukhalfa. — A sid, dayi d les pompiers n'Bgayet, anda d-tessawled? — Amizour. — Ah Amizour, a-yit-kan numéro n'Amizour, ma3lich? — An3am. — Marki: 034... 034 08 77 14. — Sa7it. — Sa7it a sid.",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Amizour,Amizour,L'immeuble Boukhalfa,"l'immeuble Boukhalfa, deg-xxam",Un homme signale qu'une femme âgée s'est évanouie à son domicile situé à lprimaire Boukhalfa.Boukhalfa à Amizour. L'opérateur de Béjaïa lui fournit le numéro direct de la caserne d'Amizour.,L'appelant utilise 't'evanouiyit-iyi' (elle s'est évanouie) indiquant une 'medical_emergency'. La victime est 'yiwet l'vieille dame' (une vieille dame). Le lieu est 'primaire Boukhalfa.e Boukhalfa' à 'Amizour'. L'opérateur identifie que l'appel arrive à la caserne centrale de Béjaïa et réoriente vers le centre local.
CALL_0210_Appe,Appelle 54.wav,"Allo l'pompiers? - Eh. - Arwa7u l'centre-ville. - Eh. - Sa7et Tifri, Sa7et Tifri, la Place Gueydon. - Sa7et Tifri negh la Place Gueydon? Sfahem-ayi. - La Place Gueydon, addali n Boula Glace. - Eh? - Amek? - Irzug-as chwiya uqchich-ayi, i-fannuya. - Ah d'accord, eh. - Sa7it. - Sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Place Gueydon,"Centre-ville, addali n Boula Glace (en dessous du glacier Boula Glace)","Demande de secours pour un jeune homme qui s'est évanoui à la Place Gueydon (centre-ville de Béjaïa), près du glacier Boula Glace.",L'appelant mentionne 'l'pompiers' et 'centre-ville'. Le lieu est précisé comme 'Place Gueydon' avec un repère local fort 'Boula Glace' (célèbre glacier). La nature de l'urgence est médicale : 'i-fannuya' (du français évanouir) et 'uqchich' (le garçon/jeune homme).
CALL_0210_Appe,Appelle 55.wav,"Allô? Salam. Essalam. L'protection? Oui, tfe3ed bismilah. Aya sidi, s'da s'Daira n'Sidi Aïch... l'commune n'Sidi Aïch. Berra... l'mkhrej n'l'autoroute... t7araq eddi l'jouwah d'akli. Ina-yo un poteau ch3el di-as l'tmess... m'chaknigh mlih... c'est un début. Ma3lish, at-send-egh l'group. At-send-egh? Okay. Saha tnemirt.",other,none,1.0,yes,no,no,no,report_incident,medium,Sidi Aïch,Sidi Aïch,Sortie de l'autoroute,"jiha sidi aich ,mekhrej n lautouroute",Signalement d'un poteau électrique en feu à la sortie de l'autoroute de Sidi Aïch.,L'appelant utilise 't7araq' (brûle) et 'ch3el' (allumé/en feu) concernant un 'poteau'. Il précise la localisation 'mkhrej n'l'autoroute' (sortie de l'autoroute) à Sidi Aïch. L'incident est classé 'other' car il s'agit d'une infrastructure électrique.
CALL_0210_Appe,Appelle 56.wav,"Aslemlek a khouya, je suis médecin. Je me suis déplacé chez un malade lu3aniyid-fles, après mesure de FC c'est une insuffisance cardiaque. La malade elle respire mal, c'est-à-dire il faut ttawi-t l'hôpital. L'ambulance doit être oxygénée parce qu'elle désature, elle n'arrive pas à respirer. — Ach-hal la saturation d'oxygène a docteur? — La saturation d'oxygène elle est d'environ 82. — Donc l'adresse exacte? — L'adresse exacte t'addi d-Hermis... awit d-ambulance oxygénée, position demi-assis, préparez le matériel et tout, awit-et directement l'urgences médicales n Khellil Amrane. — Ma3lich, fki-d l'adresse exacte a docteur. — C'est à Toghza, terminus Toghza. — Terminus Toghza? — À droite, zed l'salle des fêtes. — La salle des fêtes? — Promotion n zed l'salle des fêtes n Toghza. Mais we-t-khdem ara terminus nni l-7anut à droite à droite vers Bouhoual. — Vers washu? — Vers Bouhoual. Un 300 mètres. Ma3lich i-t-zemred-d t-rju-d di terminus n Toghza, ak-n-narju dinna. Agui d l'numéro nnik? 0558... ? — D l'numéro inu, ih. — D'accord, l'arrêt de bus n Toghza terminus.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Amizour,Amizour,Toghza,"Terminus Taghzuit, zed l'salle des fêtes, promotion n zed l'salle des fêtes, l-7anut à droite vers Bouhoual, 300 mètres après l'arrêt de bus.",Un médecin signale une patiente en insuffisance cardiaque sévère avec une saturation à 82% nécessitant une ambulance oxygénée vers l'hôpital Khellil Amrane. Le rendez-vous est fixé au terminus de bus de Toghza.,"L'appelant s'identifie comme médecin et utilise un vocabulaire clinique ('insuffisance cardiaque', 'désature', 'saturation 82%') ce qui confirme medical_emergency. La saturation basse indique un danger immédiat (urgency high). Les lieux cités (Taghzut, Bouhoual) situent l'incident dans la commune d'Amizour."
CALL_0210_Appe,Appelle 57.wav,"Allo, salam alykum, c'est la Protection Civile? - An3am. - Salam alaikoum. Ssa7a, daya l'malade i-grava chwiya. Ugzmirermachi haja anawi s  s-tonobil-iw nparcq irez akith. L'3abd ameqran. Za3ma ila tawimt. - Anda? - D-nekni dagi ig-Tin-Bzar. Tinbdar à la cité Makhlouf Khalifa, l'aposte. - Tinbdar... achi-ttaba3 m-kunu... ach-t-id-l-cheminée nagh? - Sidi Aich. Sidi Aich. - Sidi Aich? K-numéro n-pompiers n-Sidi Aich. At-t-ini-gh exactement anda-k-t-ed-dor. - Ag-has-f-gh-t-kammara d-numéro-agi bash at-t-semmi... - 034... - 034... - Ambade-k 86... - 034 86... - 07... - Khes-sin-igguren ach-chfu-gh parce que t-chub-arwen-ayi. - 07 80, 07 80. - 07 80. Sa7it. Sa7it. Yar7am l-waldin. Sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Sidi Aïch,Sidi Aïch,Tin Bzar,"Tinbdar à la cité Makhlouf Khalifa, l'aposte",Un appelant signale une personne âgée dans un état grave à Tinbdar  (Sidi Aïch) et demande une évacuation. L'agent lui transmet le numéro direct de l'unité de Sidi Aïch.,"L'appelant mentionne 'l'malade i-grava' (le malade est grave) et 'l'3abd ameqran' (une personne âgée). Il précise ne pas pouvoir le transporter dans son véhicule personnel. Localisation précise : 'Tinbdar 
' à 'Sidi Aich' près de 'l'aposte' (la poste) et de la 'cité Makhlouf Khalifa'."
CALL_0210_Appe,Appelle 58.wav,"Halo. - Na3am? - Les pompiers... s'il vous plaît ltheker la masse dayi g bloc negh 48 logements. - Ufella n'commune? - Ufella n'commune, i-kart-ni d l'compteur. - Seddouk Centre? - Seddouk Centre. Oui, suf n'sonelgaz sweswa. - A Sonelgaz? - Oui suf n'sonelgaz, suf n'sonelgaz. 48 logements. - Lela n'bom- les pompiers n'Bgayet a madam... d asen-d reghir les pompiers n'Seddouk. - I qla3, i s-i-gla3 i-ktir timis, ddaxan d berkan, n-seksef asen i g-bloquiyen-ina. - Ah, d l-tiqan, d l-tiqan... ad d-yeffagh ddaxan. - Ad d-yeffagh d l-tiqan, me-gal ad t-tas-d, ad d-yessub a3ecran d-ga d-daxel uxxam. - Ah. Bla d-l-tiqan l-dis-an, f-itt-id d-yuk u-bhari-k. - Barkezid, barkezid s'il vous plaît nasa d-ru7en ya. Nasa d-ru7en, nasa d-teqsed yessun a-problème. - Sa7a. - Halo.",fire_building,severe,1.0,yes,yes,no,no,report_incident,critical,Seddouk,Seddouk,"Seddouk Centre, 48 Logements","Ufella n'commune, suf n'sonelgaz sweswa, 48 logements","Un incendie s'est déclaré dans un bloc d'appartements (48 logements) à Seddouk Centre, commençant apparemment au niveau du compteur électrique, avec une épaisse fumée noire et des personnes bloquées à l'intérieur.","Mots clés : 'timis' (feu), 'ddaxan' (fumée), 'l'bloque' (bâtiment/bloc), '48 logements' (adresse), 'l'compteur' (origine électrique). L'appelant mentionne que les gens sont bloqués ('bloquiyen-ina') et l'urgence est vitale ('nasa d-ru7en' : les gens partent/meurent)."
CALL_0210_Appe,Appelle 59.wav,"Allo, salem alikom. Salem. Les pompiers ? An3am, protection. 3aka achra rabi yahennik, l'adresse n'groupe taghlalt ma3likoum l'assisterat da g'Ouzarouzar. Ouzarouzar ? Itkan numiro wath ghar laya s'n'ass th'adresse. Marki l-numiro. D'qiqa ha... 3aka. 030 16 92 92. 16 92 92. 92. 16 92 92. 92. Sahhit, sahhit. Sahhit.",other,none,,no,no,no,no,request_help,low,Sidi Aïch,Tifra,Ouzarouzar,ighzer ouzarif,L'appelant demande l'assistance des pompiers pour un groupe situé à Ouzarouzar (commune de Tifra) et échange des coordonnées téléphoniques.,"L'appelant utilise le mot 'assisterat' (assistance) pour un site spécifique 'groupe taghlalt' à Ouzarouzar. Il n'y a pas de mention explicite de feu, de blessé ou d'accident. C'est une demande de coordination ou de présence préventive."
CALL_0210_Appe,Appelle 60.wav,"Ya Belaid, la résidence Belkour aya, Quatre Chemins! Afed am l'batiments yterte9 waman. C'est une catastrophe! Anda? L'Ksar? Belkour! Quatre Chemins! Afed am l'batiments yterte9 waman. C'est une catastrophe! G'l bloc? G'l bloc! Nugad l'électricité, dagi ikul d'aman! Anda exactement a madame g'Quatre Chemins deg Bgayet? G'Bgayet! G'Bgayet la résidence Belkour! Belkour... wahed souq l'mela? Wallah... anda khedmen les compagnies ichraren. Ih... dagi wallah c'est une catastrophe, sous-sol kamel. Anla3ed imir-a madame. Voilà! Nugad surtout l'électricité, dagi ikul d'aman. Anla3ed imir-a, aman anla3ed imir-a. D'accord, d'accord, merci, ak ihrez Rebbi. Saha a madame.",other,none,,no,no,no,no,request_help,high,Béjaïa,Béjaïa,"Résidence Belkour, Quatre Chemins","Quatre Chemins, Résidence Belkour, wahed souq l'mela, anda khedmen les compagnies ichraren",Inondation importante dans les sous-sols de la résidence Belkour aux Quatre Chemins (Bejaïa) causée par une rupture de canalisation. L'appelante signale une situation catastrophique et craint un court-circuit électrique.,L'expression 'yterte9 waman' (l'eau a éclaté/jailli) indique une rupture de canalisation. 'Nugad l'électricité' (on a peur de l'électricité) montre un danger immédiat d'électrocution lié à l'inondation du sous-sol ('sous-sol kamel'). Localisation précise aux Quatre Chemins de Bejaïa.
CALL_0211_Appe,Appelle 61.wav,"Hata-yi terminus. Bloc n l'appartement-n-ni... attan gevrid ,pratiquement attan gevrid, mais atsan l7aq 4ème étage. vgayeth ukssar attvin. Merkz-ulu 034 10 32 40. 10 32 40... dqiqa kan bach ak-id-confirmer. 30 40... 32 40... dqiqa kan bach ak-id-confirmer agma. Aqlin 4ème étage l7aqat-id... l'famina-inu ur-as-zmiren... l'famina d l'dakhel. 30 40, c'est urgence, aqla-iyi l'château d'eau exact, terminus. 30 40. Tebyen-ayi-n aka s-uzada-y-id l7aqat 4ème étage. D'accord, saha.",fire_building,unknown,,yes,yes,no,no,request_help,critical,Béjaïa,Béjaïa,chateau deau (Terminus),"Terminus , bloc, 4ème étage, près du château d'eau et des oliviers",Incendie au 4ème étage d'un immeuble au terminus de chateau deau  à Béjaïa. La famille de l'appelant est bloquée à l'intérieur.,L'appelant utilise 'l7aqat' pour indiquer que le feu a atteint le 4ème étage. 'L'famina d l'dakhel' indique des personnes piégées.  et le point de repère 'l'château d'eau' confirment la localisation à Béjaïa ville.
CALL_0211_Appe,Appelle 62.wav,"Woui sedouk? Anji s-ra7 l'ambulance nwan? - L'école primaire s 7dud Mouloud. - Wesh i-khdem-an? Malade? - Uh, iblissi, ighli-d s'vizi. - Iblissi? Ah. Uh, ism-is? - Bekkouche. - Bekkouche. B-E... ruh, Bekkouche. - B-I... Bekkouche. - Ruh, imba? - Ahmed. - Ahmad. Ash7al l'âmer-is? 10 ans? - Mashi ti-wuran. Enflement l'œil droit. - Enflement? Ah. Thas3at l7qen? - 14:42. - Thas3at fukkem? 07... 15:12. Saha. Sa7it.",medical_emergency,minor,1.0,no,no,no,no,report_incident,medium,Seddouk,Seddouk,L'école primaire s 7dud Mouloud,L'école primaire s 7dud Mouloud,Un enfant de 10 ans nommé Ahmed Bekkouche s'est blessé à l'œil droit après une chute (ighli-d) à proximité d'une école primaire.,L'appelant signale un blessé ('iblissi') ayant fait une chute ('ighli-d'). Les détails médicaux fournis incluent un 'enflement l'œil droit'. La victime est identifiée comme un enfant de 10 ans.
CALL_0211_Appe,Appelle 63.wav,"Izghal, Izghal... - Anda? - Izghal, lflaye, Izghal. - Sidi, les pompiers n Bgayet. Anda tzeguegh Izghal-nni? - Izghal... Sidi Aïch, Sidi Aïch, lflaye. - Sidi Aïch lfaye? - An3am, an3am. Ih, gl'arrêt... - L'arrêt? L'arrêt de bus? - Pratique, l'kaddar, taddart n Izghal. - Ma3liche aydkarn nimiru n Sidi Aïch asen nsiwel? - Bien sûr, ah. 034...",medical_emergency,unknown,1.0,yes,unknown,unknown,unknown,report_incident,high,Sidi Aïch,Sidi Aïch,Izghal,"gl'arrêt de bus, taddart n Izghal lflaye","Signalement d'un incendie dans le village d'Izghal lflaye (Sidi Aïch), à proximité d'un arrêt de bus.","L'opérateur utilise le verbe 'teghli' , elle est tomber Le lieu est identifié comme 'Izghal' dans la région de 'Sidi Aïch'. 'Taddart' (village) lflayeet 'l'arrêt de bus' servent de repères spatiaux."
