ID,File,Transcription,incident_type,injury_severity,victims_count,fire_present,trapped_persons,weapons_involved,hazmat_involved,intent,urgency_human,daira,commune,lieu,location_description,summary,notes_cot,source_csv
CALL_0213_Appe,Appelle 146.wav,"Allo assalamou alaikoum. Walaikoum assalam. L'7imaya l'madania? ma yella dalim urgent aghthawim amotin dayi g boujlil . Anda? Deg Bujlil yakan, zdat l'djame3-nni. Wesh la commune? Di Bgayet? Eh... l'Qseur, l'mairie n l'Qseur. Markik l'numéro n l'Qseur: 034... Ara7-iyi-id: 15 034 82 45 35. Sa7it. Sa7it.",medical_emergency,unknown,1.0,no,unknown,no,no,report_incident,critical,El Kseur,El Kseur,Boudjellil,zdat l'djame3-nni (devant la mosquée),"Un appelant signale une situation d'urgence critique à Boudjellil (commune d'El Kseur) près de la mosquée, indiquant que des personnes sont en train de mourir. L'opérateur lui communique le numéro direct de la caserne d'El Kseur.","L'appelant crie 'muten' (ils meurent) et demande 'l'urgence', ce qui justifie l'incident_type 'medical_emergency' et l'urgence 'critical'. Le lieu est précisé par 'zdat l'djame3' (devant la mosquée). Bien que Boudjellil soit une commune à part entière, l'appelant confirme 'L'Qseur' à la question de l'opérateur.",400annotations_local.csv
CALL_0213_Appe,Appelle 147.wav,"Ahlan. - Ahlan. - Azul. - la3nayak chey3aghd acamion thella l3afia daha? - Anida? - anida zedghagh nekina. - Mnhouk? - Bourich Mahfoud. - Ana ttgharet D-aya b-Gaya-ta? - Ah Bejaia, Souk El Tenine. - Bon ini-yi-d exact l'emplacement s-Souk El Tenine, s-ani n-z-deggh? - Ah, Gouchouchal. - T-cha3al d-ishwaya d-da-m-ada, d-da-m-ada, d-ishwaya m-shjar, d-ishwaya l-hichish i-qoran aka wallah. - L'khater and-en g-es-mess-tura, l'camion n-l'asphalte n-g-es-mess. - Souk El Tenine? - Eh. - Ay-wa. - Wallah. - Ma illa t-zemred a-t-s-q-s-id... thamsest i-w-is-el-en m-atikrakrath. - Ay-wa ay-wa. - W-ul-aq soulesh. - Thas-na3 d-Souk El Tenine, d'accord. Bourich Mahfoud ikh-ikh? - Eh, d'nekk i-z-deggh, Bourich Mahfoud, saha-k, saha.",fire_forest,none,1.0,yes,no,no,unknown,report_incident,medium,Souk El Tenine,Souk El Tenine,souq tnin,"Gouchouchal,souq tnin","Bourich Mahfoud signale un incendie de forêt et d'herbes sèches à Souk El Tenine, dans le secteur de Gouchouchal, à proximité d'un camion d'asphalte.","L'appelant utilise 'l3afya' et 'thamsest' pour désigner le feu. Les termes 'shjar' (arbres), 'hichish i-qoran' (herbe sèche) et 'm-ada' (maquis/brousse) orientent vers 'fire_forest'. Le lieu est précisé par la daira et le quartier Gouchouchal.",400annotations_local.csv
CALL_0213_Appe,Appelle 148.wav,"Allo... L7imaya lmadaniya na3am? - L7imaya lmadaniya l3aychak... bech ndéclarer wa7d l'mra ta7et hna... f'Bgayet. - Win f'Bgayet? - Wa7it l'siège, win l'Local Mauve. - Wa7it l'Local Mauve? - D'accord. Iglani, kifach tsedda, ay d'at n sanda, n shetta...",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Béjaïa,Béjaïa,Local Mauve,"Wa7it l'siège, win l'Local Mauve (Bgayet)","Un homme appelle pour signaler une femme qui a chuté au sol à Béjaïa, près du point de repère 'Local Mauve' et du siège.",L'appelant utilise 'wa7d l'mra ta7et' (une femme est tombée) indiquant une urgence médicale de type chute. La localisation est précise : 'Bgayet' (Béjaïa) avec des repères spécifiques comme 'l'siège' et 'l'Local Mauve' (code-switching français/arabe typique).,400annotations_local.csv
CALL_0213_Appe,Appelle 149.wav,"Salam alikum wesh guma. - Wa alikum salam. - Eh ma maalich wechqa aqlin gakal averkal aghsawdem  n'moudhin ar'ttviv... l'Qseur. n'3am aguma eh l'Qseur. - Daya d'Bgayet? - An3am. - aydekegh l'numéro n'l'Qseur merki ghurk. - Eh barak'Allah fik mushqagh guma. - 034 82... - D'qiqa kan guma sma7-iyi, téléphone-iw in3el... 034 guma? - 82 35 35. - 82 35 35. An3am. 034 82 35 35. An3am. Sa7it guma. - Qser.",medical_emergency,unknown,1.0,no,no,no,no,report_incident,low,El Kseur,El Kseur,Inconnuakal averkan,"akal averkan, l'Qseur",L'appelant demande les coordonnées téléphoniques d'un service (t la protection civile) pour la localité d'El Kseur. L'opérateur lui fournit le numéro 034 82 35 35.,L'appel n'est pas un signalement d'incident mais une demande de renseignement. L'appelant utilise 'l'numéro n'l'Qseur' (le numéro d'El Kseur). Mention de 'ttviv' (médecin) et 'moudhin' (malade/patient) suggérant un contexte médical mais sans urgence signalée au dispatcher.,400annotations_local.csv
CALL_0214_Appe,Appelle 150.wav,"Allo? Allo salam aleikum. Wa aleikum salam. Rebi i7afdek a khuya rani f Souq l'Tenine, 3endi wa7ed ta7-na duka, f ddar 5ème étage, l'impossible bach neqdrou nhabtouh, rah de5el. Ma3lich, ne3tik l'numéro ta3 Souq l'Tenine, l'protection. Ah a3tini ta3 Souq l'Tenine, mzeiya. 3endek: 034 09 36 13. 034 09 36 13. Sme7li a khuya te3ebtak ma3aya. Bla mziya.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Souk El Tenine,Souk El Tenine,souq tnin,"souq tnin,f ddar 5ème étage","Un homme a fait une chute au 5ème étage d'un bâtiment à Souk El Tenine. Il est impossible pour les proches de le descendre, nécessitant l'intervention de la Protection Civile.",L'appelant utilise 'wa7ed ta7' (quelqu'un est tombé) ce qui définit 'medical_emergency'. Le lieu 'Souq l'Tenine' est clairement mentionné. La mention '5ème étage' et 'l'impossible bach neqdrou nhabtouh' (impossible de le descendre) justifie une sévérité élevée et une urgence 'high'. L'opérateur oriente l'appelant vers le numéro direct de 'l'protection' locale.,400annotations_local.csv
CALL_0214_Appe,Appelle 151.wav,"Salam alikom. Walikom essalam. L'ambulance khouya. El Himaya? Naam, naam khouya. Hah? Himaya, Himaya ta3 Bejaia. Himaya ta3 Bejaia khouya arwahou-na rahou srat-li hna dharbou-li baba arwahou-li rahou fi Bakaro. Bakaro? Marki andek l'numéro ta3 Tichy. Marki andek. 034 81 67 58. Barak Allahou fik khouya. Saha, saha.",assault_violence,severe,1.0,no,no,unknown,no,request_help,high,Béjaïa,Tichy,Bakaro,Bakaro,L'appelant demande une ambulance en urgence car son père a été victime d'une agression physique à Bakaro. L'opérateur l'oriente vers la protection civile de Tichy.,"L'appelant utilise 'l'ambulance' et précise 'dharbou-li baba' (ils ont frappé mon père), ce qui indique une agression physique (assault_violence). Le lieu 'Bakaro' est un quartier/village côtier rattaché à la commune de Tichy, d'où la redirection par l'opérateur vers le numéro local.",400annotations_local.csv
CALL_0214_Appe,Appelle 152.wav,khuya rah-li l'numéro bark 3awdou-li Allah ijazik rabbi. 034... dqiqa bark sam7i dqiqa bark a3tini chwiya n'lwaqt Allah ijazik... Deuxième téléphone bark tammak... Hani ra7 ndirha... 0... 34... 81... 67... asber asber... 034 ch7al tani? 81... 81... ha... 67... 67... wa qullu... wa qullu... 58... Agression khuya? 58 agression khuya dharbu-li baba Allah l'MAK l'MAK hadak l'michi n'dawla michi n'dawla... aya d'accord saha saha.,assault_violence,unknown,1.0,no,no,unknown,no,request_help,high,Inconnu,Inconnu,Inconnu,Inconnu,L'appelant signale une agression physique contre son père. Il cite le 'MAK' comme étant responsable de l'agression.,"L'appelant utilise explicitement le mot 'agression' et précise 'dharbu-li baba' (ils ont frappé mon père), ce qui classifie l'incident en assault_violence. L'indicatif 034 confirme la zone de Béjaïa, mais aucune localisation précise n'est donnée dans cet extrait.",400annotations_local.csv
CALL_0214_Appe,Appelle 153.wav,"Sba7 el khir. Sba7 el khir. Sba7 en-nour. Les pompiers ayi agma? - Les pompiers, oui. - Wallah illa ma d'dekhliya n Tala Weriel, qaddus nwaman ma nni itertteq kathen arigeni.  winna d'danger. -  - asenla3igh l''ade... . l ade decoupen aman t? Sa7it. - Sa7it.",hazmat,none,,no,no,no,yes,request_help,high,Béjaïa,Béjaïa,Tala Ouriel,d'dekhliya n Tala Weriel (à l'entrée de Tala Ouriel),Appel signalant une fuite de gaz importante causée par une conduite éclatée à l'entrée de Tala Ouriel.,"L'appelant utilise 'qaddus n l'gaz' (conduite de gaz) et 'itneffas l'gaz' (le gaz s'échappe/fuit) avec 'l'odeur', ce qui indique une fuite de gaz (hazmat). Le lieu est clairement identifié comme l'entrée de Tala Weriel.",400annotations_local.csv
CALL_0214_Appe,Appelle 154.wav,"Allo Assalamou3alikoum. Wa3alikoum essalam. Aya... 7abit nsignali un incendie dayi wa7ed... deuxieme lotissement. Allo? Tichy? Amek? Ef setduni n Tichy, t-tdun n Tichy, l-lotissement... Ah bon, c'est bon. Sa7a.",fire_building,unknown,,yes,unknown,no,unknown,report_incident,high,Tichy,Tichy,Deuxième lotissement,"Ef setduni n Tichy (à l'entrée de Tichy), l-lotissement",L'appelant signale un incendie en cours dans le deuxième lotissement situé à l'entrée de la ville de Tichy.,L'appelant utilise 'incendie' pour désigner le sinistre. Le mot 'lotissement' oriente vers 'fire_building' (zone habitée). La localisation est précisée par 'Tichy' et 'setduni' (entrée).,400annotations_local.csv
CALL_0214_Appe,Appelle 155.wav,"Allo, Salamoualikoum. Waalikoum Essalam. Ak Ghellani? Salamoualikoum f-wina. At-da aṭ-ṭumubil teqleb. Deg l-virage aqra7 mliḥ waqila t-tsubb. D'accord. Sahit.",accident_vehicular,unknown,,no,unknown,no,no,report_incident,high,Inconnu,Inconnu,Ghellani,Deg l-virage aqra7 mliḥ,Un témoin signale un accident de la route où un véhicule s'est renversé dans un virage très serré et dangereux.,L'appelant utilise 'aṭ-ṭumubil teqleb' pour indiquer qu'un véhicule s'est renversé (accident_vehicular). Le terme 'l-virage aqra7' (virage difficile/dur) précise la topographie de l'accident. 'Ghellani' semble être le nom du lieu-dit ou du quartier. L'expression 'waqila t-tsubb' suggère que la voiture est peut-être tombée dans un ravin ou en contrebas.,400annotations_local.csv
CALL_0214_Appe,Appelle 156.wav,"Bakher. - Bakher afia. - Labas i-k-wallah? - L'hamdullah. - S'7a mghaf iyimma, th'helkiya... - Eskupare-gm as, eskupare. - Alô. - Bakher. - Bakher. - Achrak labas? - L'abas? - Achrak ma labas? - Ça va, l'hamdullah. - s3igh thamgharth yemma, ttenaghiyi deljiran thhelkiyi.. Me d-asmey Mehfoud Yahyaoui Mustapha... - Mehfoud ayen it-teba3 it-teba3. - Bouhamza, Bouhamza. - Qabun a Seddouq. - A Seddouq. - Bni Maouche, ak-idd y-ekalem ir-ih-um Bni Maouche, r3aya-ser. - Marki. - Marki l'numéro. - Atch'hal? - 034 09 42 91. - S'a7a.",other,unknown,,no,no,no,no,report_incident,medium,Seddouk,Beni Maouche,Bouhamza,"Bouhamza, Bni Maouche, Seddouq",L'appelant signale que sa mère est malade (th'helkiya) et fournit les coordonnées d'un contact (Yahyaoui Mustapha) à Beni Maouche pour une intervention ou un suivi médical.,L'utilisation de 'iyimma' (ma mère) et 'th'helkiya' (elle est malade) indique une urgence de type médical. L'appelant précise la localisation entre Seddouk et Beni Maouche et donne un numéro de téléphone fixe (034...).,400annotations_local.csv
CALL_0214_Appe,Appelle 157.wav,"— Allo, sba7 l'khir.
— Sba7 l'khir. S'il vous plaît les pompiers ya khey?
— Les pompiers n'Bgayet an3am weltma.
— An3am, s'il vous plaît, athan sa3a-yagi vava damotin, wallah ur yezmir ad i7errek, yak?
— Anida?
— Aniza d'agla quartier Carré rouge.
— Carré rouge? Carré rouge. Ih. Wa7id commissariat central yak?
— Très bien, wa7id commissariat central ih. Athan mami thara, athan mami ittara dagi s'threq-it n'Cité de tourisme rira... ih.
— Anwa l'bloc a madame?
— l'bloc K8, K8 an3am ih.
— K8 Carré rouge. Ih, Carré rouge, yak? D'accord, sa7ith. I l7ad ukesser negh asterdu kesser?
— An3am, athan... athan s'threq-it n'Jouha-Jouha.
— D'accord weltma, tura d'echiyo-d.
— Wallah ur yezmir ad i7errek ma3na-ya... Sa7ith, sa7a. Sa7a.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Quartier Carré rouge,"Quartier Carré rouge, wa7id commissariat central, Bloc K8, threq n'Cité de tourisme, threq n'Jouha-Jouha",Une femme appelle pour un homme âgé ('amokran') qui est immobilisé et ne peut plus bouger dans le quartier Carré rouge à Béjaïa.,"L'appelante utilise 'amokran' (vieil homme/grand) et précise 'ur yezmir ad i7errek' (il ne peut pas bouger), ce qui caractérise une urgence médicale. Le lieu est identifié par le quartier 'Carré rouge' et des points de repère comme le commissariat central et le bloc K8.",400annotations_local.csv
CALL_0214_Appe,Appelle 158.wav,Allô ? Salam. (...) Teqder tji Jma3 l'olivier ? Jma3 l'olivier ? Jma3 l'olivier. (...) Jma3 l'olivier ? Wesh l'jma3 ? (...) Ra7... ra7... l'3ma... Ra7 l'7uma. Wesh ? Rani n-wait... (...) Marchi n-numéro 2... (...) 05 57 36 80...,unknown,unknown,,unknown,unknown,unknown,unknown,false_alarm,unknown,Béjaïa,Béjaïa,Jma3 l'olivier,"
","L'appelant demande de l'aide en urgence au secteur de 'Jma3 l'olivier' près du marché numéro 2, sans préciser la nature exacte de l'incident.","L'appelant répète le lieu 'Jma3 l'olivier' (lieu-dit connu à Béjaïa). Il utilise 'Teqder tji' (Peux-tu venir) indiquant une demande d'intervention. 'Ra7 l'7uma' suggère un incident grave affectant le quartier mais les détails techniques (feu, accident) manquent.",400annotations_local.csv
CALL_0214_Appe,Appelle 159.wav,"Alo? l7imaya lmadaniya n3am? Alo, el 7imaya, s-sa3idouni, 15 ans Mousouni Mohend l'école primaire, inconsciente, elle est devenue bleue, elle respire pas apparemment. Inshallah. Wach la commune a madame tsawalet? An3am? Wach la commune? La commune Souk El Tenine, l'école Mousouni Mohend centre, Souk El Tenine centre. D'accord a madame. Ok. Elle est inconsciente, elle est bleue.",medical_emergency,severe,1.0,no,no,no,no,report_incident,critical,Souk El Tenine,Souk El Tenine,École Mousouni Mohend,"l'école Mousouni Mohend centre, Souk El Tenine centre","Signalement d'une urgence médicale critique impliquant une personne de 15 ans inconsciente, présentant une cyanose et un arrêt respiratoire à l'école primaire Mousouni Mohend de Souk El Tenine.","Les termes 'inconsciente', 'bleue' (cyanose) et 'respire pas' indiquent une détresse vitale immédiate, classant l'incident en 'medical_emergency' avec une urgence 'critical'. La localisation est précisément fournie par l'appelante : Souk El Tenine centre et l'école Mousouni Mohend.",400annotations_local.csv
CALL_0214_Appe,Appelle 160.wav,"L'unité ? Kherrata, Kherrata. Atas-t-t-t-t-ambulance-nnegh. Wesh? thegi transport malade, femme enceinte. Kherrata... l'unité ? 10-34 yak? Ah, 10-34. Ismis? Amak? Ismis? Amdani Amira, 32 ans. 32 ans... enceinte. Enceinte. Ch7al l'waqt? 11 heures. 11 pile-a? Ah. Ch7al l'waqt? Le lieu d'intervention? Ah, le lieu d'intervention... 10-34... 40... 11:05 ikshment.",medical_emergency,none,1.0,no,no,no,no,report_incident,medium,Kherrata,Kherrata,Inconnu,Inconnu,"Signalement d'une intervention de transport médical pour une femme enceinte de 32 ans, nommée Amdani Amira, dans la zone de Kherrata.",L'appelant utilise 'transport malade' et 'femme enceinte' pour définir l'incident. Le lieu est clairement identifié comme 'Kherrata'. Les codes '10-34' et les horaires indiquent un rapport de suivi de la Protection Civile.,400annotations_local.csv
CALL_0214_Appe,Appelle 161.wav,"Allo? El Qla3. L'site l'Qla3. Eh aqlagh g ledimco,cite leqla. Un véhicule iruh evanoui Ah. Zdax l'véhicule i-lla? Eh, l'véhicule dagelas. Zdax l'véhicule i-lla?  D'accord, f'wa7ed l'site l'Qla3 exact, t'kechmed l'wa7ed lpont... ? El pont exact i-lla. D'accord. Ad-as-n sufagh... i-sufagh-itid i-manis. D'accord, d'accord ayen. D'accord, sa7it.",accident_vehicular,severe,1.0,no,no,no,no,report_incident,critical,Béjaïa,Béjaïa,Cité El Kelaa,"f'l'site l'Qla3 exact, win l'pont, el pont exact i-lla",Un petit véhicule (type scooter/engin) s'est renversé au niveau du pont de la Cité El Kelaa. Le conducteur a réussi à s'extraire seul du véhicule.,"L'appelant signale un véhicule 'i-rre7fan' (renversé). Il précise ensuite que c'est un 'helicou s3ar' (petit engin/scooter). L'indication 'i-sufagh-itid i-manis' confirme que le conducteur est sorti seul, indiquant des blessures légères ou nulles.",400annotations_local.csv
CALL_0215_Appe,Appelle 162.wav,"Salam aleykoum. - Salam. - ness3a dayi yiwth temgharth ihekmitt yiwn s tomobil. aqlagh dayi wahi squad les 600. - squad les 600? - Eh. - Les 600? - Waḥed and-i thella l'7adiqa-ni.- Saḥit, saḥit, a bu-m-kiosk-eni. - Ayya d'accord. - Rapide r'ka-ch rabbi. - D'accord, saḥit.",accident_vehicular,unknown,1.0,unknown,unknown,no,no,report_incident,high,Béjaïa,Béjaïa,squad les 600,"squad les 600, 3and-i l'7adiqa-ni (près du jardin), a bu-kiosk-eni (au niveau du kiosque)",L'appelant signale une urgence impliquant un véhicule près du 'marché squad les 600' à Béjaïa et demande une intervention rapide des secours à proximité d'un jardin et d'un kiosque.,"L'appelant cite 'l'auto' et demande l'intervention immédiate ('rapide') des services d'urgence. Le lieu est identifié par le nom vernaculaire 'Souq n'les chichons' à Béjaïa, avec des repères visuels comme le jardin ('l7adiqa') et le kiosque.",400annotations_local.csv
CALL_0215_Appe,Appelle 163.wav,"Allo? l'protection? Salam alaykum. Ayma tghli yiwet tmeghart athan thejrah mlih dayi gekham... . Anida? A Nassiria, cité 150 logements. 150 logements? Eh, anda yella CEM n Nassiria 2, just dfir-is l'huma idewren akn. Da, même d'ayi izdegh comondo lhimaya normalement... 150 logements, akidafen dina wahedCEM? A CEM n Nassiria 2, adafen dina imalal... Eh, ra7ed ndina mmal.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,Cité 150 logements (Nassiria)," CEM n Nassiria 2, just dfir-is l'huma idewren (quartier qui tourne/virage).",Une dame âgée est tombée à son domicile à la cité 150 logements de Nassiria et gémit de douleur. L'appelant demande l'intervention des pompiers.,"Mots clés : 'tghli' (est tombée), 'tmeghart' (vieille femme), 'tettegjja' (elle gémit/souffre) -> incident_type='medical_emergency'. L'utilisation de 'l'protection' et le lieu 'Nassiria' confirment le contexte local de Béjaïa.",400annotations_local.csv
CALL_0215_Appe,Appelle 164.wav,"Sma3... mani-ch qadra nemchi... - Wesh l'commune-a madam? - Ighil Ismaël. - Hein? Ighil Ismaël? - Ighil Ismaël, eh. - Barkaki t-skenni n'numéro n'Berj mira, madam, - Machi Berj mira, hna ta3 Tizi Ouzou. - Nes3ara tizwal madam, n'les pompiers. N'tsara ntizwala. - Ma3lich, ma3lich, ba3thou-li berk. - Eh, marki l'numéro 034... - Dqiqa. - 034 15 17 31. - Aywa, sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Aït Smail,ait Ismaël,"ait Ismaël, mention de Berchiche et d'une confusion avec Tizi Ouzou",Une femme en grande détresse appelle car elle est incapable de marcher. L'incident se situe à Ighil Ismaël. Le répartiteur l'oriente vers le numéro de téléphone des secours locaux (034 15 17 31).,"L'appelante déclare 'mani-ch qadra nemchi' (je ne peux pas marcher) avec une voix essoufflée et pleurante, ce qui indique une 'medical_emergency'. Le lieu 'Ighil Ismaël' est clairement cité. Le répartiteur mentionne ait Ismaël et fournit un numéro avec l'indicatif 034 (Béjaïa).",400annotations_local.csv
CALL_0215_Appe,Appelle 165.wav,"Agent: Allo. Caller: Allo. Agent: Oui. Caller: Assalamu alaykum. Agent: Waalaykum assalam. Agent: Himaya madaniya. Caller:ghornagh dayi un malade wahi cite daouadji. Agent: anda? Caller: cite daouadji wahi les consession. Agent: D-achout ithyughent? Caller: Athan 5ème arrondissement. Agent: Amek?  Agent: Qarak d'achout iithyughen umodin ayi,  Caller: Il a été hospitalisé deux fois, tennid-as fiha une attaque. Hier. Agent: I-numéro n téléphone? Caller: An3am? Agent: I-numéro n téléphone-ik? Caller: Owayed-it parce qu'i-nimisakh... 05 53 12 99 27. Agent: Westachir? Caller: Iyeh. Agent: Wach-u l'bloc? Caller: Bloc C. Agent: Bloc C, iyeh. Caller: En face l'concession, adh-shum d-dakhel l-cité-ni. Agent: D'accord. Caller: I-vasta n la pharmacie de-gwes. Agent: Mm, mm. Caller: Merci, sa7it.",medical_emergency,severe,1.0,no,no,no,no,request_help,high,Béjaïa,Béjaïa,5ème Arrondissement,"L'viniya sawen l'concession, dh-dakhel l-bloque C, en face l'concession, i-vasta n la pharmacie de-gwes","Appel pour une assistance médicale urgente concernant un patient souffrant d'hypertension et ayant des antécédents d'attaques, situé au 5ème Arrondissement de Béjaïa.","L'appelant mentionne 'amradh dakhili' et 'hypertension' ainsi qu'une 'attaque', ce qui confirme 'medical_emergency'. La localisation est précise : '5ème arrondissement', 'concession', et 'Bloc C'.",400annotations_local.csv
CALL_0215_Appe,Appelle 166.wav,"Allô salam aleykoum les pompiers ? an3am... la3nayak vghigh akseqssigh s3igh jida s3a  une fracture pertrochantérienne, elle s'est faite opérée le 18 novembre... après sa convalescence g'ukham et tout, sura tura elle est tombée, bon on ne sait pas si d'aguel-loul-lil ou par terre... sâa une douleur, elle n'est pas consciente sâa une démence sénile, donc elle se plaint de douleurs gu-l'côté ni opéré, parfois l'genou... donc tura on doit la transférer aux urgences pour une radio, neshoufou comment on fait ? - Pourquoi pas, de préférence. - De préférence ? - Ambe3d ma déplaci-n-koun-wi ? - Hanoun Kamel Madame... s'ha... Hanoun Kamel, je vous donne le numéro n'eqvukenth ay-sendir l'équipe principale... - Smah-iyi, d'accord... s'ha, Mme Gidane.",medical_emergency,severe,1.0,no,no,no,no,request_help,medium,Akbou,Akbou,lycee hefssa,lycee hefssa Béjaïa,Demande de secours pour une femme de 93 ans ayant fait une chute. La patiente a été opérée récemment d'une fracture et présente des douleurs aiguës au niveau de l'opération.,"L'appelante décrit une situation médicale ('fracture', 'opérée', 'douleur') pour une personne âgée. Utilisation de 'tura' (maintenant), 'f'ukham' (à la maison) et 'gu-l'côté ni' (dans ce côté là) typique du parler béjaoui mélangé au français médical.",400annotations_local.csv
CALL_0215_Appe,Appelle 167.wav,"Omba3d jrah chwiya f la tête, kifach ndir bach yjiw yediwah wala kifach? — Anem-n kana madama? — Eh, f tezmalt. — tezmalt? — tezmalt, ih. — Marki l'numéro n tezmalt kan a d-as-en-teks-eḍ. — D'accord, ach7al? — 034 08 42 86. — D'accord, ya3tik essa7a, kanen rabi. — Merci beaucoup, sa7a amdam. — Sa7a.",medical_emergency,minor,1.0,no,no,no,no,request_help,medium,Tazmalt,Tazmalt,tezmalt,tezmalt,Une dame demande comment faire évacuer une personne blessée à la tête à tezmalt ; l'opérateur lui transmet le numéro de téléphone de la caserne locale.,L'appelante mentionne 'jrah chwiya f la tête' (blessé un peu à la tête) indiquant une 'medical_emergency' de gravité 'minor'. Elle cherche à savoir comment faire pour qu'on vienne le chercher ('bach yjiw yediwah'). La localisation est explicitement 'tezmalt'. L'opérateur fournit un numéro local (034 08 42 86) pour l'intervention.,400annotations_local.csv
CALL_0215_Appe,Appelle 168.wav,"Allo salem alaykum l7imaya lmadaniya? Oui. Bark allah fikom, jar l'urgent d'en face Royal. En face Royal, malade negh achou? En face Royal, l'showroom n Likidi, tamghart athan throh degsent ilkel. gexam ? Ataya d'degxam. daccord. Assa d'idna gedged. Aqlin dina, aqlinagh l'showroom d'en face Royal igzact, l'showroom n'tomobilat. D'accord, sa7a. Bark allah fikom, sa7it.",medical_emergency,severe,1.0,no,no,no,no,report_incident,high,Béjaïa,Béjaïa,Ihadaden,"En face Royal, l'showroom n Likidi, l'showroom n'tomobilat, Ixam l'italayen (près du trottoir)",Appel d'urgence pour une femme âgée en détresse médicale située sur la voie publique devant le showroom automobile Royal.,L'utilisation de 'l'urgent' et la mention d'une 'tamghart' (vieille femme) en difficulté ('t-at-trah deg tirga') indiquent une urgence médicale. Les points de repère 'Showroom Royal' et 'Likidi' situent l'incident à Béjaïa.,400annotations_local.csv
CALL_0215_Appe,Appelle 169.wav,"Himaya ?Himaya! Allô?  Salam alaikoum. Allô? Allô? Khati, zid Souq l3asser. Allô sabah lkhir. Ah, ighli yiwn dayi wahi souq letnin. wah cité Soummer. Allô? Allô?wahi l'primaire nni. Eh Ay sahit a khouya.",unknown,unknown,1.0,no,no,no,no,other,low,Souk El Tenine,Souk El Tenine,"Taglioune, Cité Soummer"," wah cité Soummer, l'primaire nni",L'appelant coordonne une rencontre et donne des indications géographiques à un certain Hamidou. Aucun incident n'est signalé.,L'absence de stress et l'utilisation de phrases comme 'elwahed yestennak' (quelqu'un t'attend) indiquent un appel de coordination logistique plutôt qu'une urgence. Les lieux cités comme 'Taglioune' et 'cité Soummer' se situent dans la région de Souk El Tenine. Le mot 'l'primaire' est utilisé pour désigner l'école comme point de repère.,400annotations_local.csv
CALL_0215_Appe,Appelle 170.wav,"Les pompiers ! Les pompiers, allo ? dagi gthezmalt yiwth tmetoth theghli uzrighara chu ttyughen les crises ngh. Tazmalt ak-d-fkan numéro n Tazmalt, ay-aqli-h i Bgayet. Eh f-ki-t-id. Marki : 034 08 42 86. L-hamdoulah, saha.",accident_vehicular,unknown,1.0,no,unknown,no,no,request_help,medium,Béjaïa,Béjaïa,Tazmalt,Tazmalt,L'appelant signale un incident ou une crise impliquant un bus de la ligne Toghali à Tazmalt et demande les coordonnées de l'unité d'intervention locale.,L'appelant cite 'l-bus n Toghali' et utilise le mot 'l-kris' (crise/accident). Il mentionne 'Tazmalt' qui est un village d'El Kseur. Le mot 'imdegliwa' suggère un renversement ou une chute (du verbe yeghli/teqleb).,400annotations_local.csv
CALL_0215_Appe,Appelle 171.wav,"Allo... Allo oui Hmamedania f istima3. Miri? Akwen l-vitesse n'Bouaïchi... Boujmira. Boujmira? Bouaïchi, Bouaïchi! Inchallah m-ḥamd... Inchallah m-ḥamd. Ah mon frère, rak f'numéro n'Boujmira l'asayes n'Boujmira parce que t'faraq l-blassa... Marki ghouṛk... roḥ lunci... 034 15 17 31. 034 15 17 31 saḥit khouya.",unknown,unknown,,unknown,unknown,unknown,unknown,request_help,low,Béjaïa,Béjaïa,"Bouaïchi,bourjmira","Bouaïchi, près de Boujmira","L'appelant tente de signaler une situation à Bouaïchi, mais l'opérateur lui explique qu'il a appelé l'unité de Boujmira et lui donne un numéro de téléphone direct pour le bon secteur.","L'appelant mentionne 'Bouaïchi' et 'Boujmira'. L'opérateur précise 'rak f'numéro n'Boujmira' (tu es au numéro de Boujmira) et explique 't-faraq l-blassa' (la zone est divisée/délimitée différemment). Il n'y a pas de description d'incident spécifique, juste une redirection vers le 034 15 17 31.",400annotations_local.csv
CALL_0215_Appe,Appelle 172.wav,"034 09 42 91. Achellan Beni Maouche asseyed ? 034 09 42 91. Achellan, malade ? Eh, d'a malade wisn dachu lal'crise. Anda l'adresse exact a Beni Maouche ? Agidoussen. Eh, At-Djissa. D'accord, siwlat-as-n n'adouss. D'accord. S7it, ya3tik essaha. Ha-ko d'adra-as-n n'3awad. Ayya khlas, merci beaucoup, s7it.",medical_emergency,unknown,,no,no,no,no,report_incident,high,Beni Maouche,Beni Maouche,Agidoussen (At-Djissa),"Agidoussen, At-Djissa a Beni Maouche","Appel pour signaler une personne malade ayant fait une crise à Agidoussen, dans la commune de Beni Maouche.","L'appelant mentionne 'malade' et 'l'crise', ce qui indique une urgence médicale (medical_emergency). La localisation est précisée comme étant 'Agidoussen' et 'At-Djissa' à Beni Maouche. L'agent confirme l'envoi de secours par 'siwlat-as-n n'adouss' (dites-lui qu'on arrive).",400annotations_local.csv
