text,label,label_id
"oulach s wachou atla3id neteth outes3ara oumba3d tlou3ad i ldjiran tlou3ayard - ma3lishe anisa tla3it ?- ah sanisa tla3ir sam7eyi okdeslirara mli7 tla3ir sayi jiranis defirnew - anda zdefirnwen anida ? parce que les pompiers ahnen par tout - la ferme 3issu la ferme 3issu . - Ah dayi ketchmen voila . - Voilà eh, - eh oumba3d achou tiwghen thayi ? - l'bâtiment bleu -eh - l'bâtiment bleu 4ème étage- ehe - tela dina yiweth n la famille ti9chichin kan yiweth g les sanitaires 7achak tayentin a au meme temps tawourth nsen ikel tbele3 othledara akeni s bera - Porte bloquée, c'est ├ºa ? - Voilà eh oumba3d thoufoun amek ateldin dayi bach attildi hed l wachoul ulach, il y a personne dikhedamen ikel . - Ilaqas un serrurier - Amek ? . - Un serrurier - Eh mais wlach dayi oulach menhou ancheye3 - Les pompiers labuda oulidinara akayi kan thiwoura n medden, tefhemetiyid a? - A zrighara amek aradkhedmer - aweh ilaqas un serrurier asildi tawourt. - Donc amek asinir achou l7elis ? - Ad tzered un serrurier, widek ikhedmen a les clés, yakhi tebloki tawourth ni la porte d'entrée, i blokin ?. - eh - lan l3ibad zdakhel ? - Eh, lan eh . - Uzmirmara adeldin ni zdakhel ni s bera, c'est ├ºa? - eh - Ilaqas un serrurier. - Donc asla3ir i un serrurier aka ? , - voilà. -D'accord, eh. -D'accord, sa7it, sa7a.",low,2
"Sa7a An3am? mais theghzouyth nchey3ed l'ambulance ar dina Ah d'accord imala, ya3tik sa7a imala, barakellah ufik. Opérateu gizgeli mati ahath thufamtt khati mazal,athan dina igen gelqa3a , yiwen ur ye3lim dachu thyughen, winna la moto i-gari la moto ins..athan gelqa3a yiwn ur ye3lim achu Opérateur terminus teghzuth athan thefegh lambulance ardina,athan wlachitt izmer lancettind imala , aya daccord a3tik saha ki3in rebi bon courage.",high,1
"Allo ? Eh, zeth djame3 tZalith aa abrid ni n tazeboucht wanisa Boukhiama aa ? Khati, djame3 n Tzeboucht djame3 n Tazeboucht, ismis i l djame3 nni, ismis ? Bnou Raba7 aaa An3am ? Omar Bnou Khattab aa ? Eh, voila ya3tik esa7a ih tri9 imsawen Dina aaa ? ..Eh g khamis itech3el ner g berra ?.. Eh, tech3el normalement g contour ni n berra Contour nni g berra igela ? Eh D'accord. C'est Urgent ayigma attach3al toura iydlou3an ih D'accord agma D'accord ih Barakallahufik agma sa7ite sa7a",high,1
"Asalamou 3likum l'7imaya? - Wa3alikoum esalam, oui l'7imaya lmadaniya. - ma ma3lich ad rohem athan dayi yiwen ighli dayi isker, isker? Anda da? - Exactement Chemini, I3eyadhen. - I3eyadhen, anda exact? - Taddart isemis I3ayadhen ar rond point ni, exactement rond point, zeth l'CEM. - D'accord toura adchey3er - ner me3lishe 3ijlem chwiya - d'accord sa7a",medium,3
l7imaya an3am .. mok ya mok sma7na berk voix d’enfant,low,2
te3yit manich nesma3 fihoum cv? 3eyet b numero normal,low,2
"Salam 3likoum A3likoum salam 7imaya madenya 7imaya?ma Me3lich adro7em ar Seddou9 exactement g M'cisna dachu yellan? thadarth M'cisna d yiwen yeghlid fellas sour Amek? il est con ,yeghlid fellas esour, esour Yeghli? En3am, yeghli fellas sour Il est conscient aka mai thwa9ra7 ilaq dghiwlem chweya Anda exact 3awediyid ma me3lich? aa Seddou9 la commune n Seddou9 thadarth n M'cisna exactement d'accord ii ar rond point ni. D'accord , d'accord sa7a",high,1
Allo? Alo alo an3am ? cava labas aa?.. hamdoulilah.. a probleme dayi entrecité 9ersen lekhyout anida? sedaw la mairie swaswa sedaw ooredoo anida anssa ttla3it? g dekar adekar??..adekar ville ih la3i isonalgaz aya7viv hahah d'accord terba7 sa7it,medium,3
"Allo salam ou3likoum Wa3likoum salam Euh, s3igh amodin vghigh adasem anttawimt ar svitar Anida? Boudjellil achu thiwghen? la tension ines ttamezyant ttina isisoben oumbe3 athan urizmir ara uk adiherek. newith deja ngh? Eh tewimth eh Anida? wahi superette Derradji? Khati machi Derradji Ljiha ni naydnin, superette ni neqaras samir wa7id d bou3lam welleh ma3elmer Bon Aden3edi ar Arsa aden3edi ? dina zridh aa s9ala uk akeni de9aren zik S9ala? Eh, eh eh dina ila 7ed aghdi3asen dina wa7id S9ala shopping nii zik ? eh thoura akdcheg3er menhou athidi3asen tta9chicht aya Rouh. aya Rouh, sa7a. D'accord, sa7a, sa7a.",high,1
"L'7imaya l'madaniya ma3akoum an3am? Euh, ner ma3lich attasem dayi wa7id l 30, l'30 dayi ganida? wa7id ighil ouazzoug l 30 Achou gellan? Yiwen, yiwen l'7aq wa9ila iwthith s lalam? ganida? ijerhith g fusis s lalam gfuus gfus d-ayi wa7id l'30 Est-ce qu'il est conscient? Euh, ijere7 tazalnas idamen dayi Oumbe3d chghel ikel l3ibad dayi nejma3en garasen oumba3d unkhezrara il est conscient? Khati , il est conscient, il est conscient ma ma3lich rapide D'accord Sa7a.",high,1
7imaya an3am?..les pompiers ? nevgayth an3am ..ih hnaya dagi ismis irgha dagi wekham g sou9..sou9 ..daw nesu9? iii daw sou9 athan yergha ak wekham nettraji udelhi9mara tura deghram madame même pas 3 minutes..ohooh ah9 rebi athan inta3 ihi mayela d3ejlem chito7..athan tura deghram madame athan ru7end utewilnara adleh9en ihh akhatar uzmiren ara adkechmen warrach ar dakhel athan fghend ak ar vera yiwen irghayi Ih d'accor madame d'accord aknettraji,high,1
"7imaya an3am Allo?.. An3am Msalkhir, msalkhir. - aslama. - thella yiweth tmetoth tt3ich imanis deg lbarj n Diche sawne-d ifirmane, imssawen gel firma la famille Wannoughène t3ich imaniss alors athan thehlek tlou3ayid thenayid la3iyas i les pompier s3ighara numéro nsen. - Wachou la commune? - Han? - Wachou la commune? - Commune Amizour. - Marki numéro n les pompiers n oued oued Amizour. 034 034 08 034-kani? - Khati, 034 08 08 ..77 14 .. 77 14. - Très bien. - D'accord.",high,1
"7imaya Allo Allo oui Mselkhir felawen Massa a nour Protection civile yakh ? . An3am agma eh . ne3metek dayma noukni d yiwen n restaurant nni gher la pharmacie. Amek? wina is3an a restaurant dina 3asli . Anida? dayi g ighil Ali . A khati, dayi n bgayeth ? A bgayeth - an3am eh eh dagi n Ighil ali , dachu numéro walla dachu? Da9i9a kan .- Eh a marki ayamdakel : 034 - Ayweh -36 034 36, sahit. 84 82. 84 82. Barak Allahu fik. Sa7a beslama. Yarhemwaldik agma sa7a",low,2
"Salaam 3alaykoum ma3akoum l'7imaya l'madaniya n3am? Allo oui, rani fi Tobal Tobal bgayeth Win exacte a madame? Tobal wa7id l'djame3 tzalith nni je vais pas bien chwiya ma ma3lich attasemd wech kayen?wech kayn? Je me sens pas bien j'ai fait un malaise, ma ma3lich attasemd D'accord douka nbe3at les ambulances D'accord, sa7a.",medium,3
"Allo Salam Alykoum l'7imaya l'madania ma3akom euh Ma3lich attasem dayi wa7id aa wa7id tobal? Achu gelan? - thella dayi yiweth ta9chicht tamezyant teghli chu ttyughen? Teghli g ta9? Teghli g ta9 l'ecole primaire Eh gatta9 dukh ttema? Eh terez terez ikel Tsema c'est un cas très grave Eh ma3lich s'il vous plaît rapide D'accord madame, d'accord.",high,1
Allo m3akoum l'7imaya l'madaniya an3am aaa S'il vous plaît ila dayi yiwen ibloki l'ascenseur dayi wa7id zedma Wa7id zedma? eh wa7id zedma tesnem zedma anda illa l'achbal l'oumma ni D'accord aa est ce que il est conscient ? Dina a9lagh g l'bloc ni en face n'Achbal l'ouma yiwen dina ibloki g l'ascenseur ttema ne3limara ma yela conscient negh khati D'accord Madame toura dawed l'ambulance Sa7a.,high,1
"Oui Allo la protection civile ? An3am nes3a dayi yeweth ta9chciht teghli g zedma Cité zedma C'est bon a mon frère athen tedoud l'ambulance, ok ? ah toulem chwiya nekhla3 Ah mon frère l'ambulance ines3a machi des avions ner des hélicoptères Ah mais abrid ifrer Abrid ifrer brid ifrer a mon frère, l'ambulance athen tedoud Aya d'accord, sa7a.",high,1
"Omba3d nejra7 chwiya firasso, kifach ndir bach yjiw yediwah wala kifach? Anwa amekan a madama? Eh g tezmalt. tezmalt? tezmalt, ih. Marki l'numéro n tezmalt kan adasen athawin D'accord, ach7al? 034 d9i9a kan aa..034..08..08 42..42..86..86 D'accord, ya3tik esa7a aki3in rabi. Merci beaucoup, sa7a a madame. Sa7it.",high,1
Allo l7imaya lmadaneya oui fel istima3 ma ma3lich adrohem ardagi la résidence Terga Eih. D'chu ilan? Plusieurs personnes thetfithen une intoxication je pense fenjal l'makla n restaurant Achal? Achal ilan l'intoxication? Akini t3elmed achal aa kra n 10 personnes Oh tsema tchan bezaf negh amk Ih fenjal makla n restaurant D'accord ii athan g sba7 ttarand D'accord ii tura dchey3egh l'ambulance D'accord.,high,1
"Bloc 2, jame3 wa7id l rond point ni kan thdewret les blocs ni imezwura.. Eh eh thaghanimt lgaz athan khelten wa7id waman anda ch3el aka thmes aa cite hydra aa? cite hidra toura kan thayi imsawen iwssawen? thella lla fuite de gaz lla fuite de gaz! -iih,..-d'accord ii adalin aa? ahnan din sekhsayen thimesth thech3el gekham agma la3i is onalgaz Marki akdefkegh numéro n Sonelgaz. 034 iiih 16 d9i9a aa oumb3ad batel aa awa s les unites aa d9i9a aa ach7al 34? 034 16 034 16 07 07? 07 69 69 07 69 sa7it adir7em rebi lwaldinik amis khali.",low,2
"Allô? rounrar a9chich dayi moutin - dachu thiwghen -Monja -Dachou ithiwren a9chich-ayi aseyed? -nefkayase dwa - Amek? -amdakliw wallah i3el l7ala g kham ikath yemmas d baba-s, - da moutin? -damoutin ih , damezyan iss3a 14 sna -ihh tseyam atawith ar sbitar aa ? -an3am a gma ar sbitar ar dina kan athnawi sbitar kan Anda athnawi oulach anda arathnawi sbitar kan .- Aaa anda zedghet aseyed ? Cité Monja, l'arrêt n Monja. -L'arrêt n Monja? -l'arrêt exact. -D'accord, d'accord. D'accord efred ar berra 3asaghed dina - rouh ak3aser- d'accord saha.",medium,3
"Allo? Allo ouii Salam 3likoum les pompiers? Les pompiers, oui Bon, athan thella dayi l'accident g cherchour Cherchour?.. eh d yeweth idéraper Amek? nighak d yiweth tomobile idérapin oumba3d thess3a yiweth teqchichth cava pas dina thdukh un blessé kan? aa thdukh wahi ljame3 ni illan g cherchour gedged Sber adnass g Tichy ar Bgayet, ner Bgayet ar Tichy Khati g Bgayet ar Tichy D'accord, d'accord, saha, saha Saha.",high,1
"Allo salam wa3likoum .- Salam -Les pompiers ?- Ana3m.- gla3nayak ila yiwen ucamion i3ves yiwen urgaz dayi g ireyahen, wa7id Ma3zouzi, ikhedmen les pneus. - ilou3ad ilou3ad monsieur Ma3zouzi, dayen, c'est bon. -D'accord ezlem chwiya balek atl79em felas - d'accord agma. -Sa7it a khouya, -sa7a.",critical,0
"Allo, 7abib, - eh azul.- Bon tkechmed l'ambulance ner nirakd g wihin thewi yiweth une dame thekhem une chute. - themna3 ? themna3 ? - temna3 khati temna3 Ismis Boumansour celina. -La commune Ouzellaguen aa ? -Ih, Ouzellaguen eh netath n dayi n Helouane neteth n Helouane. -Sansi tnewin wint g Ouzellaguen ner Helouane. - Khati wint g Acharchour amek iseqaren umkan ni Ighzer Amokrane, - Acharchour. -eh Acharchour, ih. - acharchour Ighzer, Ighzer Amokrane. - Ih. Amek ismis?- Ismis Boumansour, Boumansour celina. -Boumansour celina? -Ih 26 ans. -Dachou itiwghen ? -Traumatisme, traumatisme g l'bassin .- L'arivée 7abib 14? - donc 14:16, sa3a 14:50, - eh - 15:03. Sa7it - tanmirt.",medium,3
"Zdakhel ? portaille imsawen Zdakhel ? imsawen imsawen g portail imsawen s la moto ? À pied ? Khati athen ighli À pied kan, salam a3likoum D'accord Salam A3likoum Salam oui Les pompiers ? je suis medecin gla3nayak athen iwtha a9erouyise gel 9a3a i3el traumatisme crânien,athen irou7 ikel . D'accord ih. Sa7a, sa7a",high,1
"ih? An3am ih ukundlu3anara dayi f l'appartement dayi g tobal Tobal dachou illan? An3am? Dachu iyellan? Dachu iyellan? Dakham igtertqen Dakham igtertqen d'accord Lan les victimes a madame khaṭi? ou3limrara neki toura idlehqer gel khedma zedghegh acoté Wahid el Moqrani? Wahid el Moqrani exactement Eh, d'accord d'accord a madame Ok seba waqil del gaz D'accord zrit la promotion ni EPLF ? Ih dina ih tout de suite a madame. Ayya s-el-f-ṣaḥa.",high,1
thella g tretoir donc thdewer la cheville ins therez negh zrighara d'accord i attan dakhel pizirya agi d'accord sa7it sa7a sa7a barakallaho fik,medium,3
l7imaya an3am allo ? - voix d’enfant - Allo,low,2
"Allo salam a3likoum oui L’7imaya l’madania, oui f’listima3. Ma3ich dasem ardayi Akdafou .Dachou illan? Les familles ils sont coincés, ils sont coincés uzmirenara dherken Tomobilat, la circulation wlamek ak an7erek Ch7al, ch7al l’véhicules i llan dinna? Atchour! Machi l’7aja ak at7asved 30 agi llan 30 tomobilat les fourgons Temma, temma te7sel tgouma ttedu l’7ala? - the7ssel a circulation the7ves thguma ak attedu - D’accord tura dchey3egh.",low,2
Nmedkum ta3 ighil ali Balak imedulkm ta3 bourdj oki?.. ruuh 034 essber d9i9a rani hasell f Wa7ed le Placa yalatif m'en bare7 Wana hna Bayet ihh 0? 034 ..34 36 36 84 ih 82 hada ta3 sedou9 te3ref sedou9? b3ida bezaaf nmedlek ta3 ighil 3li groba Lik? medli ta3 ighil 3li Balak ighil 3li i3eytou houma ta3 z3efra ro7 Balak ighil ikunu ru7 ighil 3li roh marKI 0?..034 ih 36..36 84 84 82 82 lla mafrithach Balak 3awdenla nchouflk numéro ta3 bourdj nhewesshoulek sa7a oki sa7a,low,2
"gizgeli ttla3ighd ya3ni vous ne reponder pas nes3a une urgence? ! Un homme non-voyant, amputé des deux jambes, il a un malaise, il a 73 ans ! Daghli igeghli madame - en face l'hotel royal An3am ? - daghli igeghlin negh c'est un malade? - ihlek ihlek c'est un malade de cour il a pret des medicament il est pas bien , il est pas bien faite vite s'il vous plais - anda zedghet a madame? En face l'Hôtel Royal, en face. aged3asegh . akmidafen gevrid aa ? Ih, gevrid ii Sa7a.",critical,0
"Allo? -Allo. -Allo, oui? -Salam 3likoum Kayen wa7ed l'accident hna f Polyvalent. -Polyvalent, win exact Polyvalent? -Cheft l'lycée, -eh - juste chwiya. -Ehh, dachou ilan dina exact? -An3am? -Dachou ilan exact? - Wthan yeweth n tmetouth meskinte s tonobil - Ah, d'accord. Ok. Sahha. - Merci -Sa7it sa7it .",high,1
"El 7emaya Madania allo? Azul fellak sa7it azul A9lagh dagi l'accident dagini arru 7addad La station 7addad dagi g Baziz. Anda idizga Baziz a mon frère? An3am? Bo3ziz anda? Bo3ziz, Ait Rzine, abrid n i nAit Rzine. Ait Rzine? An3am. Accident grave. Accident atnan yella wumshtu7 akini iblessi fusis. Amek l'adresse amkan exact, exact, amek isemis? Ait Rzine, abrid tawin, athan g la station 7addad 7eddad ukiya. La station Haddad? An3am ih Taba3 ighil a3li, taba3 akith Ih. adinid ighil ali, baladeya d'Ait Rzine. D'accord D'accord a mon frère. Sa7it. Station service Haddad. Ok Sa7it. Sa7a",high,1
"lou3araked f l'accident n saket Athen inter urgaz athen gel9a3a inter ou3limrara ner dimarimd ner mazel ahnan gevrid agma th3elmet vgayeth ar saket th3elmet ach7al, mais fghend? khati fghend fghend ahnen gevrid..sa7it aya3ziz att3edit thi9enterth saket akin chwiya ih ih d'accord sa7it d'accord aya3ziz athan inter mli7 athan gel9a3a d'accord sa7a Sa7it aya3aziz",high,1
"Allo oui an3am ! Allo salam a3likoum , a3likoum salam ware7ma les pompiers nevgayeth ouzmirmara ates3oum widek n oued ghir parce que a9lin g oued ghir akh akdeker numéro nsen gla3nayak matzemret asentla3it dayi ar primaire ighli yiwen urgaz dayi bera gher l9a3a gevrid wachou l'primaire wachou l'primaire ? primaire oued ghir aa ? eh primaire oued ghir eh imsawen chwiya ih a7id libré ar les berchiches les berchiches ? eh zeth bay zrit primaire ni n oued ghir aternout atalit chwiya gevrid gevrid ? gevrid eh .. d'accord les berchiches lfamiliya ila dina gaberchiche .. ih sa7it ih inasen akayi ih d'accord sa7it .",high,1
- Wa alaykum asalam wa rahmatullah. -Aki3eyech rebu les pompiers yak? vgayeth Oui an3am a seyed ? ih Ilya une urgence dayi g sidi ahmed anda y Thella la supérette ni juste prix amek a seyed uydselghara mli7? nighaked il y a une urgence dayi au niveau sidi 7med dachu yellan dina g sidi 7med?..g les D g les D dachu yellan dina? yiwen Le jeune Ila eu un malaise akayi ge3rouris ikel ugezmirara di7erek ikel eeeh anida g sidi 7med wa7id les d d amek ? Ah wa7id supérette top prix a seyed anda rond point adnas s la droite yakhi? aywa rond point sidi 7med attasem adroite iih bâtiment ni ach7al d amek? inas la supérette top prix kan aa dina Bedat ..ii d'accord inas adi3as dina gevrid ii athan dina athan dina itt3assa d'accord..sa7a sa7a sa7a,high,1
"Allo? An3am ? Salam a3likoum, lbniya elmejles el 9adai . Wach men placa khouya? 9rib lmejless el 9adai f Jijel. Wach men placa f bejaia? hna centre ville? Jijel, Jijel f lsbitar el jdid, mejless el 9adai kifech ye3ytoulha chghel mandhar el djamil. F bejaia? Non, Jijel. Jijel?! Rak 7akem les pompiers ta3 Bejaia khouya. Dok n3ayitlhoum. Donc m3a elmejls el 9adai? Heye, mejless el9adai. Teglebt tonobil, fiha les victimes, fiha les blessés ?. Tgelbet men tahta le terf , ljiha hadi. Tahu zouj ta3 les poteaux. Rahoum ijbdou lghachi. Kayan les blessés dakhel tonobil? Heye, kayan, eh kayen. Ok khouya. Donc m3a l'houa eldjamil? 07 99 la justice Ih matchi ghournegh, n Jijel. D'accord khouya, ahid el mejles el 9adai.",critical,0
"Alo, Asalam 3likoum . Alo, oui meselkhir 7imaya madaniya.., l7imaya ? Oui,l'7maya . a Très bien, très bien. Bon, nes3a dagi une accident , gar snat n tonobilath . Anda?.., ee g vgayeth 3li menjeli. ee che7al les victimes? athan 3la 7ssav ayni ttwaligh, snat n les personnes blessin , Mli7? a akni twalagh blessin meli7 .., Ah ma3lich,tura adchey3egh l’ambulance toura atchy3egh , sa7it , sa7a.",high,1
salam 3likum 3likumsalam A9lagh dagi gighzer El 7imaya aah ? ighzer ouzarif ah ? g ighzer Ouzarif l'appartement dina l bloc 1 thech3al dina athanaya 9riv ad la79en ar ghourek baraka alah fik amek yella winguelan sezdakhel nagh khati ? wellah ayamdakliw neki aken idla79agh s tonovil oufigh ttazalen ttazalen ak nanak la3i la3i nighas thoura ad la3igh thoura ittedough agd3iwdagh agd3awdagh tout suite aya d'accord ghourek outt9ariv ara mli7 ar dakhel yak? aya sa7a,high,1
"Azzul, ma3koum l'7imaya l'madania. An3am? oui, S'il vous plaît neki a9lin wa7id la Wilaya, illa quelqu'un qui respire mal dayi g zath l'restaurant dayi wa7id la mignonne ni An3am, est-ce qu'il est conscient a madame? Khati il est conscient nighamd kan ur uttrispira ara bien ma ma3liche c'est urgent ganida exact g la Wilaya? Wa7id l'restaurant Mignonne D'accord aka chwiya adawed l'ambulance a madame Sa7a.",high,1
"Sonelgaz ? Iih . Donc .. thetcha lekhyout n triciti gher vera ..ih thetchad iih atas idetcha.. vera wekham ? Iih ..la douche ak ..Anda ak ithmonti aken thetchad .. lmouhim zdakhel wekham .. iih zdakhel wekham ih, udefigh ara g Kham gh vera..khati udefigh ara .. aken ila9 atezret un électricien..akmiriglin triciti ynem .aah donc adhla3igh sou..,uzrighara Sonelgaz Tura.. khati Sonelgaz.. Sonelgaz omdetassen ara, Sonelgaz loukan g compteur gher vera .aah d'accord donc solelgaz uthtecmandiw ara g vera.. iih . Zdakhel wekham atezret l'électricien.. d'accord Oki..sa7it a madame..",low,2
"l7imaya l madaniya f istima3 oui? l 7imaya l madaniya la3naya rabi 3ijlem chwiya g a lusine Ifri d yiwen dagi thetfith thmechint dakhel lusine Ifri Dakhel Ifri? lusine Ifri? Ilan les blessé dyiwen ah? Ad yiwen thetfith thmachint il est vraiment blessé, un cas très grave. 3ijlem chwiya adimana3 incha'Allah. D'accord tura dchey3egh l'ambulance sa7a.",critical,0
"Alo oui salam 3likoum . -Salam 3aslama les pompiers oui ? - les pompiers al'jariw ?- An3am.- An3am maadalim ar Sidi Ali s3igh amodhin vava athsober ar svitar athan inter grave -Sidi Ali ? - sidi ali ih - A9bou a ? -sidi ali a9bou eh -bon fghend les pompiers ar sid ali o3limrara ner c'est le meme ner khati ?-izmer ttina parce que tsawled wultma toura izmer lhal ttina.-lou3anas imala ar dina dousan - athen aqil toused ar dagi - fkas numero akdefker numero akdefker numero confirmé est ce que c'est le meme ner khati parce que tousad ar dayi o3limrara ner c'est le meme malade ner khati - ih ttina parce que tsawled woultma, nanas aqlagh athan 3awdghed neki daren - eh mala tedound imala ar dina - d'accord al'jariw -saha-saha .",high,1
allo? labas aa? labas ketchi bienn aaa? menhu hni?..azel sared itarnik atteynet rou7 azel,low,2
Alo atrouhet ar wa7id L'djame3 n Tizi Ah? Wa7id L'djme3 n Tizi djame3 n Tizi? Aywa Ah? Eh djame3 tzalith aa ? jame3 tzalith eh a wufit yiwen dina iTraji is3a mis 3emis yejra7 g 9erouyis Allahu Akbar Sa7it.,high,1
7imaya lmadaniya oui? Chu yevgha way? allo? ki3eyech rebi fkiyid kn numéro n la police ni nevgayth ajari! nighakd 17 aseyed 17 sba3tach? Wa7ed Wa7id sev3a sa7aa,low,2
"A khouya dayi tech3el thimess dayi g ghzer ouzarif g yiweth l'appartement dayi g sociale ni zath l djame3 l khidher, esma3 d9i9a , d9i9a , d9i9a .d9i9a ighzer..ighzer ouzarif..ighzer ouzarif ! Avant .avant l djama3 ni lkhidher s wa7ed s 300 mètres..l social yak ? An3am ih , les 2550 logements wa9il achuth l bloc ?achuth l bloc ni ? L bloc ayii l bloc 1 .. numéro 1 nek a9li turaa iwkesar ayi a9lin khedzreghd zyess thech3el..thech3el zdakhel oukham ithech3el ? Thech3el zdakhel wekham ni..avant dernier étage , zyess septième étage l'appartement ayi.. septième étage ? Sixième.. sixième etage,..avant l djama3 ismis l djama3 Aki ? L djame3 n tzalith .. avant L djama3 n tzalith lkhidher ih, sa7it ..sa7it a khouya",high,1
"Allo Allo oui Salam 3likoum Wa3likoum Salam Euh, wayet n tizi n 'Berber. non khati n bgayeth Ah? N'Bgayeth an3am? d timest iche3len da ghourner anda tech3el ? g ighil Merzou9 Tizi N'Berber ar lghaba ? eh aww te9rev ar ikhamen te9rev ar ikhamen direct aya d'accord .",low,2
"beghigh akese9ssigh oui Amek ? tella la fuite n el gaz dayi amek ??? la fuite n el gaz , ma yella i kounwi adla3igh negh , anida a seyed ? Adji-Sfa, Beni Djellil. Ah, Beni Djellil. Safi Tazemalt konwi taba3am akhi ? Ah nekni ntabe3 normalement oued Amizour. Amizour ? akdefkegh numéro n amizour eeh kiyid trach numéro ? Marki 034 marki 034 aradji asber kan ayomdakel 034 negh ? Ih. arouh 08 ? 08. 77 ? 77. 14. 14. ardjid , a3rtik sa7a bla meziya , sa7it.",low,2
"L7ara zrit atkechmet polyvalent, anda ila serir les croissant ni ikel atkechmet gezbou9 ni eh adyaf 7ed bera it3asath a ? akd3ase eh kechmem kan akd3aser Ok machi mochkil gla3naya rebi eghseb chwiya athen itrépondara ikel a dachou damghar aa ? igouma adiripondi ikel itrespirer normalement d'accord trouhase la respiration amaken eh d'accord sa7a sa7a .",high,1
7imaya salam 3likum wa3likum salam amek aya7viv l'ambulance ayi ar Thala markha andalatt? tala markha d9i9a ih theghrited aa..thlu3ated aa? lu3aghed inayid attidchey3gh athan i3eda sa3a l3evd ayi athan imuth anda g Thala merkha jamais thlo3ata aghd lu3aghayd aya7viv dachu kyughen akayi wellah lu3aghaked ayhooh aneskidiv aa? d'accord d'accord thura ydchey3egh l'ambulance anida exact ani? Tala markha allo? oui? ani g Thala markha a l'hôtel a l'hôtel présidentiel l'hôtel sbay7i wa7ed sa3a mi dlu3agh iwach ya3ni akayi? dakhel l'hôtel aa? machi dakhel l'hôtel athan g vera idukh l'hôtel sbay7i tala markha d'accord asma3 wa7id la clinique ? an3am ..wa7id la clinique aa? ar zath ar l'hôtel kan attafet en face ou boucherie ni attafet salon de coiffure dina achou idenud? zath ou boucherie ni en face la boucherie ? ih..d9i9a d9i9a akds3edigh yiwen isen amkan mli7 allo salam 3likum salam ..3likum salam ..a seyed anda Thala merkha l 1 negh 2 1 ukessar wa7id l'hôtel l'hôtel wa7id l'hôtel confidentiel ih dina Bedat aa? ih aya d'accord ih aya sa7a sa7a,critical,0
"Allo Anwa amkan? derguina n la daira tve3 la daira avrid ni ussawn, seni la daira itev3egh avrid dassawen? ih derguina daderguini oumbe3 l'état ines amek? ittgami dived ittgami dived ghouri tomobil zmiregh ara thidedmegh C'est urgent urgent mlih lihh tout de suite tout de suite daccord ih.",critical,0
"Dachou ilan dina ? tamgharth tes3a, oumbe3 athen tes3eda sebhayi aparament l'parapet-nni tamma Anda exact g Ihaddaden wadda? tezrit anda izder collégue nwen rachid Abas eh singhara ou3limrara anda izder zeth oukham nsen exact zeth oukham n rachid abas eh fkared repére akayi aseyed ? Djame3 nni iheddaden n wadda ahid ladodane nni ..waternout atalit atkemlet atalit zeth chwiya ahid la dodane anli g uVrid n'am9ran? atkemlet sanssa it3eday lbus, tallitara gezbou9 nni akayi ih ih Ihaddaden wadda, atkemlet deg vrid tallitara gezbou9 nni Vrid nam9ran? Terminus? U9vel Terminus, u9vel. Avant Terminus. Anda tella l'arret gharnase l9ahwa ih ih D'accord aseyed , 3asared afred gher berra 3asared dina .. Inshallah ih , sa7it ayigma D'accord sa7it .",medium,3
L7imaya oui? 7imaya 3eslama oui? oui aa a9lin g wayetnin g oued ghir ya 2 blessées g la voiture an3am? a9lin g oued ghir oued ghir ihih ya deux blessés 2 blessées Ganda? yiwen imuth wayet wa9ila ittboujara wa9ila en vie Ihih mais Ganda gevrid negh gekham? aah usinghara neki iverdan dagi usinghara usintara? ya un poteau dayi zathi u3limghara ihih mais anwa amekan exact dachu yellan zathem comme repaire..aah usinghara oued ghir wellah ma snegh zer 7ed kan 7ed ma yella zathem aghdisken l'adresse exacte usighed kan Bach azregh thi7una ufighed yiwen dayi un accident ma3lich ma3lich zer kan yiwen igellan dina zathem aghdifek l'adresse exacte se9sith kan ismis umkan ayi Bach adencheye3..ih toura d3ewdegh ad 3ewdegh ru7,critical,0
"la foret la foret la foret noir , - eh - a la foret gla3naya rebi tzemred ad chey3ed l'ambulance ar sidi ahmed sidi hmed anda?sidi ahmed tasawent ni l cristal a9dim adalin anda yella stade ni bloc g26 , - g ? - j 26 - j jsk yakhi? - jsk eh - j26 wa7id stade - wa7i stade j je taime.., - avant d'arrivée au rond point ni yakhi ? - aweh avant d'arrivée tasawent ni n la fonfard ad kemlen, ad 3eddin la maison Bouront nni, wa7ed 200 mètres. Maradelin akken, inas d deuxième bloc à droite. Aya rou7. Wadchey3er 7ed ahendi3as Eh, d'accord. Tura ulach les ambulances, ad liberi kan. Ulach toura akayi? afghen itlatha Thletta? I3ana Rebi d l'urgence toura, le plus tôt possible, Les reins t3elmet amek mayre7mouch . Ih d'accord. El mouhim ketchi ines adifer bera wekhlas. Aya d'accord, sa7a.",high,1
Allo L7imaya An3am ? . t regetit ? trejeti ?,low,2
Allo l7imaya lmadaniya Oui mselkhir s'il vous plaît ilayiwen dayi un plafond ighli wa7id la ville wa7id Iben Sina achu iglan? yiwen plafond nukham ighli Est-ce que llan les blessés? 3limghara 3limghara zrigh kan plafond nni ighli lu3aghawend D'accord a madame toura dcheg3egh l'ambulance Merci sa7a.,high,1
