Chemin,Transcription
C096_KK03_1.WAV,k
C096_KK03_2.WAV,Kkes
C096_KK03_4.WAV,Tekkes tuɣmas-is
C096_KK03_5.WAV,Yettbekkir sbaḥ zik
C097_KK04_1.WAV,k
C097_KK04_2.WAV,Cekker
C097_KK04_3.WAV,ḥku
C097_KK04_4.WAV,Cekkrent akk medden 
C097_KK04_5.WAV,Teḥka-as-d yemma-s taqeṣṣit
C097_KK05_1.WAV,k
C097_KK05_2.WAV,rku
C097_KK05_3.WAV,rkem
C097_KK05_4.WAV,Yečča tateffaḥt terka
C097_KK05_5.WAV,Rekmen waman
C098_KK06_1.WAV,k
C098_KK06_2.WAV,cukk 
C098_KK06_3.WAV,Carek
C098_KK06_4.WAV,Yettcukku deg lexyal-is
C098_KK06_5.WAV,Icurek deg tazzla i d-heyya taddart
C099_KK07_1.WAV,k
C099_KK07_2.WAV,Fakk
C099_KK07_3.WAV,Ekk
C099_KK07_4.WAV,Tfuk cɣel zik
C099_KK07_5.WAV,Yekka-d s wadda
C099_KK08_1.WAV,k
C099_KK08_2.WAV,ḥukk
C099_KK08_3.WAV,Akarmus
C099_KK08_4.WAV,Tḥukk iceṭṭiḍen wayetma-s
C099_KK08_5.WAV,Yettwaɣ ukermus n useggas-a
C100_KK09_1.WAV,k
C100_KK09_2.WAV,Akemmic
C100_KK09_3.WAV,Akurfaf
C100_KK09_4.WAV,Tserkem-d takemmict n qrenfel
C100_KK09_5.WAV,Yečča aɣrum d akerfaf
C100_KK10_1.WAV,k
C100_KK10_2.WAV,Akiwan
C100_KK10_3.WAV,Akurdac 
C100_KK10_4.WAV,Tekkes-d lqec ikiwanen 
C100_KK10_5.WAV,Takurdact am urgaz-is
C101_KK11_1.WAV,k
C101_KK11_2.WAV,Arukti 
C101_KK11_3.WAV,lmakla
C101_KK11_4.WAV,Teεrek-d arukti n lesfenğ
C101_KK11_5.WAV,Melliḥ-t lmakla wass-a
C102_KK12_1.WAV,k
C102_KK12_2.WAV,Aԑekkur
C102_KK12_3.WAV,Asekkud
C102_KK12_4.WAV,Iqqel urekti-nni d aεekkur
C102_KK12_5.WAV,Iruḥ-as usekkud akken d ilemẓi
C103_KK13_1.WAV,k
C103_KK13_2.WAV,Zkara
C103_KK13_3.WAV,ticki
C103_KK13_4.WAV,Ixeddem zkara 
C103_KK13_5.WAV,Ticki ad ṣubbaɣ 
C103_KK14_1.WAV,k
C103_KK14_2.WAV,cekk
C103_KK14_3.WAV,amessak 
C103_KK14_4.WAV,Ikcem-itt cekk
C103_KK14_5.WAV,Tuɣed kra imessaken 
C103_KK15_1.WAV,k
C103_KK15_2.WAV,baylek
C103_KK15_3.WAV,asellak 
C103_KK15_4.WAV,Tteqεaden abrid n baylek
C103_KK15_5.WAV,Temceḍ acekkuḥ-is s usellak
C104_KK01_1.WAV,k
C104_KK01_2.WAV,Kelleḥ
C104_KK01_3.WAV,Kemmel
C104_KK01_4.WAV,Ikelleḥ ixeddamen-is
C104_KK01_5.WAV,Tkemmel abrid-is
C104_KK02_1.WAV,k
C104_KK02_2.WAV,Keḥḥel
C104_KK02_3.WAV,Keyyef
C104_KK02_4.WAV,Tkeḥḥel i wallen-is
C105_KK03_1.WAV,k
C105_KK03_2.WAV,Kkes
C105_KK03_3.WAV,Bekker
C105_KK03_4.WAV,Tekkes tuɣmas-is
C105_KK03_5.WAV,Yettbekkir sbaḥ zik
C105_KK04_1.WAV,k
C105_KK04_2.WAV,Cekker
C105_KK04_3.WAV,ḥku
C105_KK04_5.WAV,Teḥka-as-d yemma-s taqeṣṣit
C106_KK05_1.WAV,k
C106_KK05_3.WAV,rkem
C106_KK05_4.WAV,Yečča tateffaḥt terka
C106_KK05_5.WAV,Rekmen waman
C106_KK06_1.WAV,k
C106_KK06_2.WAV,cukk 
C106_KK06_4.WAV,Yettcukku deg lexyal-is
C106_KK06_5.WAV,Icurek deg tazzla i d-heyya taddart
C107_KK07_1.WAV,k
C107_KK07_2.WAV,Fakk
C107_KK07_3.WAV,Ekk
C107_KK07_4.WAV,Tfuk cɣel zik
C107_KK07_5.WAV,Yekka-d s wadda
C107_KK08_1.WAV,k
C107_KK08_2.WAV,ḥukk
C107_KK08_3.WAV,Akarmus
C107_KK08_4.WAV,Tḥukk iceṭṭiḍen wayetma-s
C107_KK08_5.WAV,Yettwaɣ ukermus n useggas-a
C108_KK09_1.WAV,k
C108_KK09_2.WAV,Akemmic
C108_KK09_3.WAV,Akurfaf
C108_KK09_4.WAV,Tserkem-d takemmict n qrenfel
C108_KK09_5.WAV,Yečča aɣrum d akerfaf
C108_KK10_1.WAV,k
C108_KK10_2.WAV,Akiwan
C108_KK10_3.WAV,Akurdac 
C108_KK10_4.WAV,Tekkes-d lqec ikiwanen 
C108_KK10_5.WAV,Takurdact am urgaz-is
C109_KK11_1.WAV,k
C109_KK11_2.WAV,Arukti 
C109_KK11_3.WAV,lmakla
C109_KK11_4.WAV,Teεrek-d arukti n lesfenğ
C109_KK11_5.WAV,Melliḥ-t lmakla wass-a
C110_KK12_1.WAV,k
C110_KK12_2.WAV,Aԑekkur
C110_KK12_3.WAV,Asekkud
C110_KK12_4.WAV,Iqqel urekti-nni d aεekkur
C110_KK12_5.WAV,Iruḥ-as usekkud akken d ilemẓi
C111_KK13_1.WAV,k
C111_KK13_2.WAV,Zkara
C111_KK13_3.WAV,ticki
C111_KK13_4.WAV,Ixeddem zkara 
C111_KK13_5.WAV,Ticki ad ṣubbaɣ 
C111_KK14_1.WAV,k
C111_KK14_2.WAV,cekk
C111_KK14_3.WAV,amessak 
C111_KK14_4.WAV,Ikcem-itt cekk
C111_KK14_5.WAV,Tuɣed kra imessaken 
C111_KK15_1.WAV,k
C111_KK15_2.WAV,baylek
C111_KK15_3.WAV,asellak 
C111_KK15_4.WAV,Tteqεaden abrid n baylek
C111_KK15_5.WAV,Temceḍ acekkuḥ-is s usellak
C112_KK01_2.WAV,Kelleḥ
C112_KK01_3.WAV,Kemmel
C112_KK01_4.WAV,Ikelleḥ ixeddamen-is
C112_KK01_5.WAV,Tkemmel abrid-is
C112_KK02_2.WAV,Keḥḥel
C112_KK02_3.WAV,Keyyef
C112_KK02_4.WAV,Tkeḥḥel i wallen-is
C112_KK02_5.WAV,Yettkeyyif apaki n dduxan i wass
C113_KK03_1.WAV,k
C113_KK03_2.WAV,Kkes
C113_KK03_3.WAV,Bekker
C113_KK03_4.WAV,Tekkes tuɣmas-is
C113_KK03_5.WAV,Yettbekkir sbaḥ zik
C113_KK04_1.WAV,k
C113_KK04_2.WAV,Cekker
C113_KK04_3.WAV,ḥku
C113_KK04_4.WAV,Cekkrent akk medden 
C113_KK04_5.WAV,Teḥka-as-d yemma-s taqeṣṣit
C114_KK01_1.WAV,k
C114_KK01_2.WAV,Kelleḥ
C114_KK01_3.WAV,Kemmel
C114_KK01_4.WAV,Ikelleḥ ixeddamen-is
C114_KK01_5.WAV,Tkemmel abrid-is
C114_KK02_3.WAV,Keyyef
C114_KK02_4.WAV,Tkeḥḥel i wallen-is
C114_KK02_5.WAV,Yettkeyyif apaki n dduxan i wass
C115_KK03_1.WAV,k
C115_KK03_2.WAV,Kkes
C115_KK03_3.WAV,Bekker
C115_KK03_4.WAV,Tekkes tuɣmas-is
C115_KK03_5.WAV,Yettbekkir sbaḥ zik
C115_KK04_1.WAV,k
C115_KK04_2.WAV,Cekker
C115_KK04_3.WAV,ḥku
C115_KK04_4.WAV,Cekkrent akk medden 
C115_KK04_5.WAV,Teḥka-as-d yemma-s taqeṣṣit
C116_KK05_2.WAV,rku
C116_KK05_5.WAV,Rekmen waman
C116_KK06_1.WAV,k
C116_KK06_2.WAV,cukk 
C116_KK06_3.WAV,Carek
C116_KK06_4.WAV,Yettcukku deg lexyal-is
C116_KK06_5.WAV,Icurek deg tazzla i d-heyya taddart
C117_KK07_1.WAV,k
C117_KK07_2.WAV,Fakk
C117_KK07_3.WAV,Ekk
C117_KK07_4.WAV,Tfuk cɣel zik
C117_KK07_5.WAV,Yekka-d s wadda
C117_KK08_1.WAV,k
C117_KK08_2.WAV,ḥukk
C117_KK08_3.WAV,Akarmus
C117_KK08_4.WAV,Tḥukk iceṭṭiḍen wayetma-s
C117_KK08_5.WAV,Yettwaɣ ukermus n useggas-a
C118_KK09_1.WAV,k
C118_KK09_2.WAV,Akemmic
C118_KK09_3.WAV,Akurfaf
C118_KK09_4.WAV,Tserkem-d takemmict n qrenfel
C118_KK09_5.WAV,Yečča aɣrum d akerfaf
C118_KK10_1.WAV,k
C118_KK10_2.WAV,Akiwan
C118_KK10_3.WAV,Akurdac 
C118_KK10_4.WAV,Tekkes-d lqec ikiwanen 
C118_KK10_5.WAV,Takurdact am urgaz-is
C119_KK11_1.WAV,k
C119_KK11_2.WAV,Arukti 
C119_KK11_3.WAV,lmakla
C119_KK11_4.WAV,Teεrek-d arukti n lesfenğ
C119_KK11_5.WAV,Melliḥ-t lmakla wass-a
C119_KK12_1.WAV,k
C119_KK12_2.WAV,Aԑekkur
C119_KK12_3.WAV,Asekkud
C119_KK12_4.WAV,Iqqel urekti-nni d aεekkur
C119_KK12_5.WAV,Iruḥ-as usekkud akken d ilemẓi
C120_KK13_2.WAV,Zkara
C120_KK13_3.WAV,ticki
C120_KK13_4.WAV,Ixeddem zkara 
C120_KK13_5.WAV,Ticki ad ṣubbaɣ 
C120_KK14_2.WAV,cekk
C120_KK14_3.WAV,amessak 
C120_KK14_4.WAV,Ikcem-itt cekk
C120_KK14_5.WAV,Tuɣed kra imessaken 
C121_KK15_1.WAV,k
C121_KK15_2.WAV,baylek
C121_KK15_3.WAV,asellak 
C121_KK15_5.WAV,Temceḍ acekkuḥ-is s usellak
C124_X12_2.WAV,Axebbic
C124_X12_3.WAV,Ixef
C124_X12_4.WAV,Yejji uxebbic-nni deg ufus-is
C124_X12_5.WAV,Yufa-d ixef n lxiḍ
C124_X13_1.WAV,x
C124_X13_2.WAV,Lxebz
C124_X13_3.WAV,lexber
C124_X13_4.WAV,Itekkes-d aftat-nni n lxebz 
C124_X13_5.WAV,Yewweḍ lexber ɣer yimawlan-is
C125_X07_1.WAV,x
C125_X07_2.WAV,Dexxec
C125_X07_3.WAV,Sexsi
C125_X07_4.WAV,Ayen tufa ad tduxxec-it a texzant
C125_X07_5.WAV,Tessexsi tafat
C127_X01_1.WAV,x
C127_X01_2.WAV,Xelleṣ
C127_X01_3.WAV,xemmem
C127_X01_4.WAV,Ixelleṣ ayen i d-yuɣ
C127_X01_5.WAV,Yettxemmim amek ara d-yaf tifrat 
C128_X03_2.WAV,Xdem
C128_X03_4.WAV,Ixeddem ṣbaḥ irennu laԑca
C128_X03_5.WAV,Yexṣeṛ idrimen-is deg leqmaṛ
C128_X04_1.WAV,x
C128_X04_2.WAV,Xewwel
C128_X04_3.WAV,Xnunes
C128_X04_4.WAV,Aneggaru-ayi ixewwel  imezwura cetlen
C128_X04_5.WAV,Xnunsen lqec-is deg lqaԑa
C131_X09_1.WAV,x
C131_X09_2.WAV,lexrif
C131_X09_3.WAV,Lxulԑa
C131_X09_4.WAV,Yettḥibi ad yečč lexrif
C131_X09_5.WAV,Tegguma ad tekkes lxulԑa-nni deg-s
C131_X14_2.WAV,taxatemt
C131_X14_3.WAV,axabit
C131_X14_4.WAV,Truḥ txatentt-is deg tmeɣra
C131_X14_5.WAV,Ulac axabit i t-yecban
C131_X15_2.WAV,lxedma
C131_X15_4.WAV,Seg lxedma axxam  ur itezza ara g berra
C131_X15_5.WAV,Yebna-d taxerciwt i tyuzat-is
C133_X05_2.WAV,Xiṭ
C133_X05_4.WAV,Txaṭ aserwal-nni iqeṛṣen
C133_X06_1.WAV,x
C133_X06_2.WAV,Xṭeb
C133_X06_3.WAV,Xeẓẓer
C133_X06_4.WAV,Yexṭeb tin iḥemmel
C133_X06_5.WAV,Tweẓẓer mmi-s yefhem din din
C136_X05_3.WAV,Xdeԑ
C136_X05_4.WAV,Txaṭ aserwal-nni iqeṛṣen
C136_X07_2.WAV,Dexxec
C136_X07_3.WAV,Sexsi
C136_X07_4.WAV,Ayen tufa ad tduxxec-it a texzant
C136_X07_5.WAV,Tessexsi tafat
C137_Ɣ07_1.WAV,ɣ
C137_Ɣ07_2.WAV,zdeɣ
C137_Ɣ07_3.WAV,bbeɣ
C137_Ɣ07_4.WAV,Yezdeɣ axxam n tejweṛt
C137_Ɣ07_5.WAV,Yebbeɣ lxebz deg zzit
C137_Ɣ08_2.WAV,Aɣ
C137_Ɣ08_3.WAV,Tuɣmest 
C137_Ɣ08_4.WAV,Yuɣ tameṭṭuṭ ara ixeddmen ɣef yemma-s
C137_Ɣ08_5.WAV,S yiɣil I d-ikkes tuɣmest-is
C137_Ɣ09_2.WAV,Aɣebbar
C137_Ɣ09_3.WAV,Aɣerbal
C137_Ɣ09_4.WAV,Teččur texxamt-is d aɣebbar
C137_Ɣ09_5.WAV,Tsaf berkukes s uɣerbal n sselk
C138_Ɣ10_1.WAV,ɣ
C138_Ɣ10_2.WAV,Aɣbel
C138_Ɣ10_3.WAV,Tiɣeṛṣi
C138_Ɣ10_4.WAV,Texdem aɣbel amek ara truḥ deg lehwa-yi
C138_Ɣ10_5.WAV,Ixdem aparṣyu n tɣerṣi
C138_Ɣ11_2.WAV,Cɣel
C138_Ɣ11_3.WAV,Aɣeṣmaṛ
C138_Ɣ11_4.WAV,Iččur d lecɣal
C138_Ɣ11_5.WAV,Ikkes akk aɣeṣmar-is
C138_Ɣ12_2.WAV,Tamezduɣt
C138_Ɣ12_3.WAV,Tiɣimit
C138_Ɣ12_4.WAV,Yettqellib tamezduɣt deg temdint
C138_Ɣ12_5.WAV,Yestaḥla tiɣimit yid-s
C142_X01_1.WAV,x
C142_X01_2.WAV,Xelleṣ
C142_X01_3.WAV,xemmem
C142_X01_4.WAV,Ixelleṣ ayen i d-yuɣ
C142_X01_5.WAV,Yettxemmim amek ara d-yaf tifrat 
C142_X02_1.WAV,x
C142_X02_2.WAV,Xbec
C142_X02_3.WAV,Xaṭeṛ
C142_X02_4.WAV,Ixbec-it umcic
C142_X02_5.WAV,Mxaṭaren s myattalef anwa ara i irebḥen
C142_X03_1.WAV,x
C142_X03_2.WAV,Xdem
C142_X03_3.WAV,Xṣeṛ
C142_X03_4.WAV,Ixeddem ṣbaḥ irennu laԑca
C142_X03_5.WAV,Yexṣeṛ idrimen-is deg leqmaṛ
C142_X04_1.WAV,x
C142_X04_2.WAV,Xewwel
C142_X04_3.WAV,Xnunes
C142_X04_4.WAV,Aneggaru-ayi ixewwel  imezwura cetlen
C142_X04_5.WAV,Xnunsen lqec-is deg lqaԑa
C142_X05_1.WAV,x
C142_X05_2.WAV,Xiṭ
C142_X05_3.WAV,Xdeԑ
C142_X05_4.WAV,Txaṭ aserwal-nni iqeṛṣen
C142_X05_5.WAV,Yexdeԑ amdakkel-is
C142_X06_1.WAV,x
C142_X06_2.WAV,Xṭeb
C142_X06_3.WAV,Xeẓẓer
C142_X06_4.WAV,Yexṭeb tin iḥemmel
C142_X06_5.WAV,Tweẓẓer mmi-s yefhem din din
C142_X07_1.WAV,x
C142_X07_2.WAV,Dexxec
C142_X07_3.WAV,Sexsi
C142_X07_4.WAV,Ayen tufa ad tduxxec-it a texzant
C142_X07_5.WAV,Tessexsi tafat
C142_X08_1.WAV,x
C142_X08_2.WAV,Sefsi
C142_X08_3.WAV,Xemsa
C142_X08_4.WAV,Tsefsi-d kra n weksum ad t-id qlu
C142_X08_5.WAV,Mazal xemsa wussan ad s?eddin lbak
C143_X09_1.WAV,x
C143_X09_2.WAV,lexrif
C143_X09_3.WAV,Lxulԑa
C143_X09_4.WAV,Yettḥibi ad yečč lexrif
C143_X09_5.WAV,Tegguma ad tekkes lxulԑa-nni deg-s
C143_X10_1.WAV,x
C143_X10_2.WAV,Axeṛṛub
C143_X10_3.WAV,Axican
C143_X10_4.WAV,Yessağew kra uxeṛṛub
C143_X10_5.WAV,Yuɣ-d tacekkart uxican n lbaṭaṭa
C143_X11_1.WAV,x
C143_X11_2.WAV,Axṣim
C143_X11_3.WAV,Axeclaw
C143_X11_4.WAV,Yerra-d akk madden d ixṣimen-is
C143_X11_5.WAV,Ikcem uxeclaw ɣer tiṭ-is
C143_X12_2.WAV,Axebbic
C143_X12_3.WAV,Ixef
C143_X12_4.WAV,Yejji uxebbic-nni deg ufus-is
C143_X12_5.WAV,Yufa-d ixef n lxiṭ
C143_X13_1.WAV,x
C143_X13_2.WAV,Lxebz
C143_X13_3.WAV,lexber
C143_X13_4.WAV,Itekkes-d aftat-nni n lxebz 
C143_X13_5.WAV,Yewweṭ lexber ɣer yimawlan-is
C143_X14_1.WAV,x
C143_X14_2.WAV,taxatemt
C143_X14_3.WAV,axabit
C143_X14_4.WAV,Truḥ txatentt-is deg tmeɣra
C143_X14_5.WAV,Ulac axabit i t-yecban
C143_X15_2.WAV,lxedma
C143_X15_3.WAV,axerciw
C143_X15_4.WAV,Seg lxedma axxam  ur itezza ara g berra
C143_X15_5.WAV,Yebna-d taxerciwt i tyuzat-is
C144_X01_1.WAV,x
C144_X01_2.WAV,Xelleṣ
C144_X01_3.WAV,xemmem
C144_X01_4.WAV,Ixelleṣ ayen i d-yuɣ
C144_X01_5.WAV,Yettxemmim amek ara d-yaf tifrat 
C144_X02_1.WAV,x
C144_X02_2.WAV,Xbec
C144_X02_3.WAV,Xaṭeṛ
C144_X02_4.WAV,Ixbec-it umcic
C144_X02_5.WAV,Mxaṭaren s myattalef anwa ara i irebḥen
C144_X03_1.WAV,x
C144_X03_2.WAV,Xdem
C144_X03_3.WAV,Xṣeṛ
C144_X03_4.WAV,Ixeddem ṣbaḥ irennu laԑca
C144_X03_5.WAV,Yexṣeṛ idrimen-is deg leqmaṛ
C144_X04_1.WAV,x
C144_X04_2.WAV,Xewwel
C144_X04_3.WAV,Xnunes
C144_X04_4.WAV,Aneggaru-ayi ixewwel  imezwura cetlen
C144_X04_5.WAV,Xnunsen lqec-is deg lqaԑa
C144_X05_1.WAV,x
C144_X05_2.WAV,Xiṭ
C144_X05_4.WAV,Txaṭ aserwal-nni iqeṛṣen
C144_X06_2.WAV,Xṭeb
C144_X06_3.WAV,Xeẓẓer
C144_X06_4.WAV,Yexṭeb tin iḥemmel
C144_X06_5.WAV,Tweẓẓer mmi-s yefhem din din
C144_X07_2.WAV,Dexxec
C144_X07_3.WAV,Sexsi
C144_X07_5.WAV,Tessexsi tafat
C145_X08_1.WAV,x
C145_X08_4.WAV,Tsefsi-d kra n weksum ad t-id qlu
C146_KK01_4.WAV,Ikelleḥ ixeddamen-is
C146_KK01_5.WAV,Tkemmel abrid-is
C146_KK02_2.WAV,Keḥḥel
C146_KK02_3.WAV,Keyyef
C146_KK02_4.WAV,Tkeḥḥel i wallen-is
C146_KK02_5.WAV,Yettkeyyif apaki n dduxan i wass
C146_KK03_2.WAV,Kkes
C146_KK03_3.WAV,Bekker
C146_KK03_4.WAV,Tekkes tuɣmas-is
C146_KK03_5.WAV,Yettbekkir sbaḥ zik
C146_KK04_2.WAV,Cekker
C146_KK04_3.WAV,ḥku
C146_KK04_4.WAV,Cekkrent akk medden 
C146_KK04_5.WAV,Teḥka-yas-d yemma-s taqeṣṣit
C146_KK05_2.WAV,rku
C146_KK05_5.WAV,Rekmen waman
C146_KK06_2.WAV,cukk 
C146_KK06_4.WAV,Yettcukku deg lexyal-is
C146_KK07_3.WAV,Ekk
C146_KK07_5.WAV,Yekka-d s wadda
C146_KK08_3.WAV,Akarmus
C146_KK08_5.WAV,Yettwaɣ ukermus useggas-a
C147_KK09_2.WAV,Akemmic
C147_KK09_3.WAV,Akurfaf
C147_KK09_4.WAV,Tserkem-d takemmict n qrenfel
C147_KK09_5.WAV,Yečča aɣrum d akerfaf
C147_KK10_3.WAV,Akurdac 
C147_KK10_4.WAV,Tekkes-d lqec ikiwanen 
C147_KK10_5.WAV,Takurdact am urgaz-is
C147_KK11_2.WAV,Arukti 
C147_KK11_4.WAV,Teεrek-d arukti n lesfenğ
C147_KK12_2.WAV,Aԑekkur
C147_KK12_4.WAV,Iqqel urekti-nni d aεekkur
C147_KK13_2.WAV,Zkara
C147_KK14_2.WAV,cekk
C147_KK14_3.WAV,amessak 
C147_KK14_4.WAV,Ikcem-itt cekk
C147_KK14_5.WAV,Tuɣed kra imessaken 
C147_KK15_2.WAV,baylek
C147_KK15_4.WAV,Tteqεaden abrid n baylek
C147_KK15_5.WAV,Temceṭ acekkuḥ-is s usellak
C150_Ɣ01_1.WAV,ɣ
C150_Ɣ01_2.WAV,ɣellef
C150_Ɣ01_3.WAV,ɣli
C150_Ɣ01_4.WAV,Iɣellef tagustimt I s-d-yuɣ I lwetma-s
C150_Ɣ01_5.WAV,Yeɣli yerẓa deg uqejjar
C150_Ɣ02_3.WAV,ɣeẓẓ
C150_Ɣ02_4.WAV,Tɣuffer-d imɣaren-is deg lԑid-a
C150_Ɣ02_5.WAV,Iteɣẓaẓ lkawkaw
C150_Ɣ03_2.WAV,ɣleb
C150_Ɣ03_4.WAV,Yennuɣ d umdakkel-is iɣleb-it
C150_Ɣ04_2.WAV,ɣennes
C150_Ɣ04_5.WAV,Iɣrem-as-d idrimen-is
C150_Ɣ05_3.WAV,dderɣel
C150_Ɣ05_4.WAV,Yeɣleq tawwurt ɣef wudem-is
C150_Ɣ06_2.WAV,seɣli
C150_Ɣ06_3.WAV,dbeɣ
C150_Ɣ06_4.WAV,Yesseɣli-t-id sufell ukersi
C150_Ɣ07_3.WAV,bbeɣ
C150_Ɣ07_4.WAV,Yezdeɣ axxam n tejweṛt
C150_Ɣ08_2.WAV,Aɣ
C150_Ɣ08_4.WAV,Yuɣ tameṭṭuṭ ara ixeddmen ɣef yemma-s
C151_Ɣ09_3.WAV,Aɣerbal
C151_Ɣ09_4.WAV,Teččur texxamt-is d aɣebbar
C151_Ɣ09_5.WAV,Tsaf berkukes s uɣerbal n sselk
C151_Ɣ10_2.WAV,Aɣbel
C151_Ɣ10_3.WAV,Tiɣeṛṣi
C151_Ɣ10_5.WAV,Ixdem aparṣyu n tɣerṣi
C151_Ɣ11_1.WAV,ɣ
C151_Ɣ11_4.WAV,Iččur d lecɣal 
C151_Ɣ11_5.WAV,Ikkes akk aɣeṣmar-is
C151_Ɣ12_2.WAV,Tamezduɣt
C151_Ɣ12_4.WAV,Yettqellib tamezduɣt deg temdint
C151_Ɣ12_5.WAV,Yestaḥla tiɣimit yid-s
C151_Ɣ13_2.WAV,Tiɣratin
C151_Ɣ13_4.WAV,Suffɣen tislit s teɣratin 
C151_Ɣ13_5.WAV,Tettḥibi tufɣa tameddit
C151_Ɣ14_1.WAV,ɣ
C151_Ɣ14_3.WAV,Iɣes
C151_Ɣ14_4.WAV,D asefreɣ I sferɣen fell-as 
C151_Ɣ14_5.WAV,Yettḥibi ad illeɣ iɣsan
C151_Ɣ15_4.WAV,Ikkes-d kra wedɣes seg uyefki-nni
C151_Ɣ15_5.WAV,Yesԑa taɣect lԑalit
C152_Ɣ01_1.WAV,ɣ
C152_Ɣ01_2.WAV,ɣellef
C152_Ɣ01_3.WAV,ɣli
C152_Ɣ01_4.WAV,Iɣellef tagustimt I s-d-yuɣ I lwetma-s
C152_Ɣ01_5.WAV,Yeɣli yerẓa deg uqejjar
C152_Ɣ02_1.WAV,ɣ
C152_Ɣ02_3.WAV,ɣeẓẓ
C152_Ɣ02_4.WAV,Tɣuffer-d imɣaren-is deg lԑid-a
C152_Ɣ02_5.WAV,Iteɣẓaẓ lkawkaw
C153_Ɣ03_1.WAV,ɣ
C153_Ɣ03_2.WAV,ɣleb
C153_Ɣ03_3.WAV,ɣenni
C153_Ɣ03_5.WAV,Iteddu yettɣenni deg ubrid
C153_Ɣ04_1.WAV,ɣ
C153_Ɣ04_2.WAV,ɣennes
C153_Ɣ04_3.WAV,ɣrem
C153_Ɣ04_4.WAV,Tɣennes aximaṛ ɣef uqerruy-is
C153_Ɣ04_5.WAV,Iɣrem-as-d idrimen-is
C155_Ɣ09_2.WAV,Aɣebbar
C155_Ɣ09_3.WAV,Aɣerbal
C155_Ɣ09_4.WAV,Teččur texxamt-is d aɣebbar
C156_Ɣ10_1.WAV,ɣ
C156_Ɣ10_2.WAV,Aɣbel
C156_Ɣ10_4.WAV,Texdem aɣbel amek ara truḥ deg lehwa
C156_Ɣ10_5.WAV,Ixdem aparṣyu n tɣerṣi
C156_Ɣ11_3.WAV,Aɣeṣmaṛ
C156_Ɣ11_5.WAV,Ikkes akk aɣeṣmar-is
C156_Ɣ12_1.WAV,ɣ
C156_Ɣ12_2.WAV,Tamezduɣt
C156_Ɣ12_3.WAV,Tiɣimit
C156_Ɣ12_4.WAV,Yettqellib tamezduɣt deg temdint
C157_Ɣ13_2.WAV,Tiɣratin
C157_Ɣ13_4.WAV,Suffɣen tislit s teɣratin 
C157_Ɣ13_5.WAV,Tettḥibi tufɣa tameddit
C157_Ɣ14_1.WAV,ɣ
C157_Ɣ14_3.WAV,Iɣes
C157_Ɣ14_5.WAV,Yettḥibi ad illeɣ iɣsan
C158_L13_1.WAV,l
C158_L13_4.WAV,Telha tikli i yimɣaren
C158_L13_5.WAV,Yeqqim ad yestaεfu ɣer tili
C158_L14_2.WAV,Tikwal
C158_L14_3.WAV,Uqbel
C158_L14_4.WAV,Yettruḥu  tikwal axxam yimɣaren
C158_L14_5.WAV,uqbel ad tessew lḥut txeddem-as leḥwal
C158_L15_2.WAV,Lfal
C158_L15_3.WAV,Amerṣul
C158_L15_4.WAV,"Tissit n teslit I tamemt, d lfal yelhan"
C159_L01_1.WAV,l
C159_L01_2.WAV,Laԑi
C159_L01_3.WAV,Lhu 
C159_L01_5.WAV,Lhu kan d lecɣal-ik
C159_L02_3.WAV,Lḥeq
C159_L02_4.WAV,Leqḍen azemmur
C159_L03_1.WAV,l
C159_L03_2.WAV,Lԑeb
C159_L03_3.WAV,Ali
C159_L03_4.WAV,Telεeb d temdukkal-is
C159_L03_5.WAV,Yuli tasellumt yeɣli-d
C159_L04_1.WAV,l
C159_L04_2.WAV,Ldi
C159_L05_1.WAV,l
C159_L05_3.WAV,belleԑ
C159_L06_2.WAV,Azzel
C159_L06_3.WAV,Beddel
C159_L06_4.WAV,Yuzzel d imdukkal-is
C159_L06_5.WAV,Tbeddel amkan 
C159_L07_1.WAV,l
C159_L07_2.WAV,ԑijjel
C159_L07_3.WAV,zḥel
C159_L07_4.WAV,Tεujjel-d seg lxedma 
C159_L07_5.WAV,Zḥel cwiya deg ubrid 
C159_L08_2.WAV,uɣal
C159_L08_3.WAV,Llebsa
C159_L08_4.WAV,yuɣal  sani I d-yusa
C159_L08_5.WAV,Yal ass s lebsa tajdit
C160_L09_1.WAV,l
C160_L09_2.WAV,Laԑtab
C160_L09_3.WAV,Lmital
C160_L09_4.WAV,Taṛwa laεtab di temẓi-s
C160_L09_5.WAV,Yelli-m d lmital yelli
C160_L10_1.WAV,l
C160_L10_2.WAV,azal
C160_L10_3.WAV,Lferka
C160_L10_4.WAV,Yefka-as azal d ccan I leqraya
C160_L10_5.WAV,Fɣent-as-d lferkat deg uqejjar-is
C160_L11_1.WAV,l
C160_L11_2.WAV,Telqa
C160_L11_3.WAV,Aḍellaԑ
C160_L11_4.WAV,Igzem-d telqa legraf
C160_L11_5.WAV,Iččur-d aṭellaε d lqeḍyan
C160_L12_1.WAV,l
C160_L12_3.WAV,Cetla
C160_L12_5.WAV,Taxessayt-a d cetla-nni takumlant
C160_L13_1.WAV,l
C160_L13_2.WAV,Tikli
C160_L13_4.WAV,Telha tikli i yimɣaren
C160_L13_5.WAV,Yeqqim ad yestaεfu ɣer tili
C160_L14_1.WAV,l
C160_L14_4.WAV,Yettruḥu  tikwal axxam yimɣaren
