file_name,audio_path,transcription,role,scenario_id,turn_idx,incident_type,location,speaker
Samy_f4a309b6\accident_pedestrian_s001\Samy_f4a309b6_accident_pedestrian_s001_t04_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s001\Samy_f4a309b6_accident_pedestrian_s001_t04_caller.webm,"commune d'akbou, zdat la poste, en face l'école.",caller,SYN_accident_pedestrian_002__00011,04,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t01_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t01_caller.webm,"allo khouya, kayen wa7ed l'enfant darbouh b tomobil hna f adekar.",caller,SYN_accident_pedestrian_002__00012,02,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t02_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t02_caller.webm,"commune d'adekar, centre ville, wa7id l'jame3.",caller,SYN_accident_pedestrian_002__00012,04,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t03_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s002\Samy_f4a309b6_accident_pedestrian_s002_t03_caller.webm,"wa7ed, un petit garçon. rah yebki.",caller,SYN_accident_pedestrian_002__00012,06,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t01_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t01_caller.webm,"salam, bghit l'ambulance. kayen tomobil renverse piéton f rn26.",caller,SYN_accident_pedestrian_002__00013,02,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t02_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t02_caller.webm,"f ighram, zdat la pompe à essence.",caller,SYN_accident_pedestrian_002__00013,04,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t03_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s003\Samy_f4a309b6_accident_pedestrian_s003_t03_caller.webm,"lalla, ma rahch conscient, rah dakh.",caller,SYN_accident_pedestrian_002__00013,06,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t01_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t01_caller.webm,"allo, khouya rani f beni ksila, wa7ed l'amghar darbouh, yewwet-it lbus.",caller,SYN_accident_pedestrian_002__00014,02,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t02_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t02_caller.webm,"beni ksila, zdat la plage, en face les pompiers 9dim.",caller,SYN_accident_pedestrian_002__00014,04,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t03_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s004\Samy_f4a309b6_accident_pedestrian_s004_t03_caller.webm,"ih, rah blessé f rejlou, ma ye9derch inod.",caller,SYN_accident_pedestrian_002__00014,06,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t01_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t01_caller.webm,salam alaykoum. kayen accident f amizour. moto darbet mra.,caller,SYN_accident_pedestrian_002__00015,02,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t02_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t02_caller.webm,"f la cité 500 logements, bloc b, zdat l'primaire.",caller,SYN_accident_pedestrian_002__00015,04,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t03_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t03_caller.webm,"oui, raha wa9fa mais raha t'chki men rasha.",caller,SYN_accident_pedestrian_002__00015,06,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t04_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s005\Samy_f4a309b6_accident_pedestrian_s005_t04_caller.webm,"f la cité 500 logements, bloc b, zdat l'primaire.",caller,SYN_accident_pedestrian_002__00015,04,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t01_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t01_caller.webm,"allo khouya, wa7ed piéton fiyatouh f rn12.",caller,SYN_accident_pedestrian_002__00016,02,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t02_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t02_caller.webm,"commune d'amalou, zdat l'arret de bus.",caller,SYN_accident_pedestrian_002__00016,04,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t03_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t03_caller.webm,"kayen wa7ed, un jeune. rah taya7 ou yenzel mennou ddem.",caller,SYN_accident_pedestrian_002__00016,06,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Samy_f4a309b6_
Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t04_caller.webm,audios\Samy_f4a309b6\accident_pedestrian_s006\Samy_f4a309b6_accident_pedestrian_s006_t04_caller.webm,"commune d'amalou, zdat l'arret de bus.",caller,SYN_accident_pedestrian_002__00016,04,accident_pedestrian,"Amalou, RN12, zdat l'arret de bus",Samy_f4a309b6_
Sara\accident_pedestrian_s003\Sara_accident_pedestrian_s003_t03_operator.webm,audios\Sara\accident_pedestrian_s003\Sara_accident_pedestrian_s003_t03_operator.webm,est-ce qu'il est conscient?,operator,SYN_accident_pedestrian_002__00013,05,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Sara_
Sara\accident_pedestrian_s003\Sara_accident_pedestrian_s003_t04_operator.webm,audios\Sara\accident_pedestrian_s003\Sara_accident_pedestrian_s003_t04_operator.webm,"d'accord, at-tacha l'ambulance.",operator,SYN_accident_pedestrian_002__00013,07,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Sara_
Sara\accident_pedestrian_s004\Sara_accident_pedestrian_s004_t01_operator.webm,audios\Sara\accident_pedestrian_s004\Sara_accident_pedestrian_s004_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_accident_pedestrian_002__00014,01,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Sara_
Siri\assault_violence_s004\Siri_assault_violence_s004_t01_caller.webm,audios\Siri\assault_violence_s004\Siri_assault_violence_s004_t01_caller.webm,"allo svp! amakker yekker-as i tamettut g oued ghir! yewwet-itt, theghli, tura ul tezmir ula at-nker!",caller,SYN_assault_violence_001__00029,01,assault_violence,Oued Ghir,Siri_
Siri\assault_violence_s004\Siri_assault_violence_s004_t02_caller.webm,audios\Siri\assault_violence_s004\Siri_assault_violence_s004_t02_caller.webm,030 16 92 92. dakur sa7it a gma!,caller,SYN_assault_violence_001__00029,03,assault_violence,Oued Ghir,Siri_
Siri\drowning_s003\Siri_drowning_s003_t01_caller.webm,audios\Siri\drowning_s003\Siri_drowning_s003_t01_caller.webm,"salam, yella yiwen yeghra9 dayi g tichy.",caller,SYN_drowning_002__00074,02,drowning,"la plage n Tichy, zdat l'hotel",Siri_
Siri\drowning_s003\Siri_drowning_s003_t02_caller.webm,audios\Siri\drowning_s003\Siri_drowning_s003_t02_caller.webm,"la plage n tichy, zdat l'hotel, f lill akagi khati ma yban.",caller,SYN_drowning_002__00074,04,drowning,"la plage n Tichy, zdat l'hotel",Siri_
Siri\fire_forest_s005\Siri_fire_forest_s005_t01_caller.webm,audios\Siri\fire_forest_s005\Siri_fire_forest_s005_t01_caller.webm,"salam, kayen tmes f lghaba ta3 oued ghir, rani nchouf ddaxan yettali-d.",caller,SYN_fire_forest_001__00061,02,fire_forest,Oued Ghir,Siri_
Siri\fire_forest_s005\Siri_fire_forest_s005_t02_caller.webm,audios\Siri\fire_forest_s005\Siri_fire_forest_s005_t02_caller.webm,"machi kbira bezzaf, mais l'vent raho qawi chwiya.",caller,SYN_fire_forest_001__00061,04,fire_forest,Oued Ghir,Siri_
Siri\fire_forest_s005\Siri_fire_forest_s005_t03_caller.webm,audios\Siri\fire_forest_s005\Siri_fire_forest_s005_t03_caller.webm,khati wlach. rah f lexla.,caller,SYN_fire_forest_001__00061,06,fire_forest,Oued Ghir,Siri_
Siri\hazmat_s001\Siri_hazmat_s001_t01_caller.webm,audios\Siri\hazmat_s001\Siri_hazmat_s001_t01_caller.webm,"salam khouya, rani f sidi aïch, 3endna fuite nel gaz kbira f l'batiment.",caller,SYN_hazmat_001__00067,02,hazmat,Sidi Aïch,Siri_
Siri\hazmat_s001\Siri_hazmat_s001_t02_caller.webm,audios\Siri\hazmat_s001\Siri_hazmat_s001_t02_caller.webm,"034 86 07 80, saha khouya.",caller,SYN_hazmat_001__00067,04,hazmat,Sidi Aïch,Siri_
Siri\lost_person_s007\Siri_lost_person_s007_t01_caller.webm,audios\Siri\lost_person_s007\Siri_lost_person_s007_t01_caller.webm,"salam, les pompiers f l'istima3?",caller,SYN_lost_person_001__00017,01,lost_person,Aokas,Siri_
Siri\lost_person_s007\Siri_lost_person_s007_t02_caller.webm,audios\Siri\lost_person_s007\Siri_lost_person_s007_t02_caller.webm,"ness3a yiweth tamghart th-disparaître g aokas zdat l'hôpital. teffugh s l9ech n sbitar, d lill tura.",caller,SYN_lost_person_001__00017,03,lost_person,Aokas,Siri_
Siri\lost_person_s007\Siri_lost_person_s007_t03_caller.webm,audios\Siri\lost_person_s007\Siri_lost_person_s007_t03_caller.webm,"d'accord, di th-3eyydegh tura. shukran.",caller,SYN_lost_person_001__00017,05,lost_person,Aokas,Siri_
Siri\natural_disaster_s002\Siri_natural_disaster_s002_t01_caller.webm,audios\Siri\natural_disaster_s002\Siri_natural_disaster_s002_t01_caller.webm,"allo, sba7 l'khir, s'il vous plait l'pompiers!",caller,SYN_natural_disaster_001__00002,01,natural_disaster,route de Kherrata,Siri_
Siri\natural_disaster_s002\Siri_natural_disaster_s002_t02_caller.webm,audios\Siri\natural_disaster_s002\Siri_natural_disaster_s002_t02_caller.webm,"dagi route de kherrata, abrid ibele3! ghlind iblaten f la route, un grand eboulement!",caller,SYN_natural_disaster_001__00002,03,natural_disaster,route de Kherrata,Siri_
Siri\natural_disaster_s002\Siri_natural_disaster_s002_t03_caller.webm,audios\Siri\natural_disaster_s002\Siri_natural_disaster_s002_t03_caller.webm,"khati, wlach blesses, mais la circulation t7aves.",caller,SYN_natural_disaster_001__00002,05,natural_disaster,route de Kherrata,Siri_
Siri\theft_robbery_s008\Siri_theft_robbery_s008_t01_caller.webm,audios\Siri\theft_robbery_s008\Siri_theft_robbery_s008_t01_caller.webm,allo allo! yaddi llan imakkaren g l'bloc!,caller,SYN_theft_robbery_001__00028,01,theft_robbery,Oued Ghir,Siri_
Siri\theft_robbery_s008\Siri_theft_robbery_s008_t02_caller.webm,audios\Siri\theft_robbery_s008\Siri_theft_robbery_s008_t02_caller.webm,dagi g oued ghir! yerrez lqfel n tabburt deg yid! arwa7u!,caller,SYN_theft_robbery_001__00028,03,theft_robbery,Oued Ghir,Siri_
Siri\theft_robbery_s008\Siri_theft_robbery_s008_t03_caller.webm,audios\Siri\theft_robbery_s008\Siri_theft_robbery_s008_t03_caller.webm,activiw la3nayak! ul yezmir ula ad rregh lbal!,caller,SYN_theft_robbery_001__00028,05,theft_robbery,Oued Ghir,Siri_
Sisi_201a7cb3\accident_pedestrian_s001\Sisi_201a7cb3_accident_pedestrian_s001_t01_caller.webm,audios\Sisi_201a7cb3\accident_pedestrian_s001\Sisi_201a7cb3_accident_pedestrian_s001_t01_caller.webm,"salam khouya, rani f akbou, kayen un accident. tomobil darbet un piéton.",caller,SYN_accident_pedestrian_002__00011,02,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Sisi_201a7cb3_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t01_operator.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_accident_pedestrian_002__00011,01,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t02_caller.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t02_caller.webm,"salam khouya, rani f akbou, kayen un accident. tomobil darbet un piéton.",caller,SYN_accident_pedestrian_002__00011,02,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t03_operator.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t03_operator.webm,anda exact? wach la commune?,operator,SYN_accident_pedestrian_002__00011,03,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t04_caller.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t04_caller.webm,"commune d'akbou, zdat la poste, en face l'école.",caller,SYN_accident_pedestrian_002__00011,04,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t05_operator.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t05_operator.webm,dachu yellan? est-ce qu'il est conscient?,operator,SYN_accident_pedestrian_002__00011,05,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t06_caller.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t06_caller.webm,"rah taya7 f l'erd, rah conscient chwiya, fih idamen.",caller,SYN_accident_pedestrian_002__00011,06,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t07_operator.webm,audios\Slimane2\accident_pedestrian_s001\Slimane2_accident_pedestrian_s001_t07_operator.webm,"d'accord, at-tacha l'ambulance.",operator,SYN_accident_pedestrian_002__00011,07,accident_pedestrian,"Akbou, zdat la poste, en face l'école",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t01_operator.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_accident_pedestrian_002__00012,01,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t02_caller.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t02_caller.webm,"allo khouya, kayen wa7ed l'enfant darbouh b tomobil hna f adekar.",caller,SYN_accident_pedestrian_002__00012,02,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t03_operator.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t03_operator.webm,anda exact? wach la commune?,operator,SYN_accident_pedestrian_002__00012,03,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t04_caller.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t04_caller.webm,"commune d'adekar, centre ville, wa7id l'jame3.",caller,SYN_accident_pedestrian_002__00012,04,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t05_operator.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t05_operator.webm,ch7al n l'blessés?,operator,SYN_accident_pedestrian_002__00012,05,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t06_caller.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t06_caller.webm,"wa7ed, un petit garçon. rah yebki.",caller,SYN_accident_pedestrian_002__00012,06,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t07_operator.webm,audios\Slimane2\accident_pedestrian_s002\Slimane2_accident_pedestrian_s002_t07_operator.webm,"d'accord a sidi, a9lagh ntteddu-d. sa7it.",operator,SYN_accident_pedestrian_002__00012,07,accident_pedestrian,"Adekar, centre ville, wa7id l'jame3",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t01_operator.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_accident_pedestrian_002__00013,01,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t02_caller.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t02_caller.webm,"salam, bghit l'ambulance. kayen tomobil renverse piéton f rn26.",caller,SYN_accident_pedestrian_002__00013,02,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t03_operator.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t03_operator.webm,anda exact?,operator,SYN_accident_pedestrian_002__00013,03,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t04_caller.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t04_caller.webm,"f ighram, zdat la pompe à essence.",caller,SYN_accident_pedestrian_002__00013,04,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t05_operator.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t05_operator.webm,est-ce qu'il est conscient?,operator,SYN_accident_pedestrian_002__00013,05,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t06_caller.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t06_caller.webm,"lalla, ma rahch conscient, rah dakh.",caller,SYN_accident_pedestrian_002__00013,06,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t07_operator.webm,audios\Slimane2\accident_pedestrian_s003\Slimane2_accident_pedestrian_s003_t07_operator.webm,"d'accord, at-tacha l'ambulance.",operator,SYN_accident_pedestrian_002__00013,07,accident_pedestrian,"Ighram, RN26, zdat la pompe à essence",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t01_operator.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t01_operator.webm,m3akoum l'7imaya l'madaniya.,operator,SYN_accident_pedestrian_002__00014,01,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t02_caller.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t02_caller.webm,"allo, khouya rani f beni ksila, wa7ed l'amghar darbouh, yewwet-it lbus.",caller,SYN_accident_pedestrian_002__00014,02,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t03_operator.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t03_operator.webm,anda exact? wach la commune?,operator,SYN_accident_pedestrian_002__00014,03,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t04_caller.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t04_caller.webm,"beni ksila, zdat la plage, en face les pompiers 9dim.",caller,SYN_accident_pedestrian_002__00014,04,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t05_operator.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t05_operator.webm,dachu yellan? iblessi?,operator,SYN_accident_pedestrian_002__00014,05,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t06_caller.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t06_caller.webm,"ih, rah blessé f rejlou, ma ye9derch inod.",caller,SYN_accident_pedestrian_002__00014,06,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t07_operator.webm,audios\Slimane2\accident_pedestrian_s004\Slimane2_accident_pedestrian_s004_t07_operator.webm,"d'accord a sidi, a9lagh ntteddu-d.",operator,SYN_accident_pedestrian_002__00014,07,accident_pedestrian,"Beni Ksila, zdat la plage, en face les pompiers 9dim",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t01_operator.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t01_operator.webm,l'7imaya l'madaniya f l'istima3.,operator,SYN_accident_pedestrian_002__00015,01,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t02_caller.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t02_caller.webm,salam alaykoum. kayen accident f amizour. moto darbet mra.,caller,SYN_accident_pedestrian_002__00015,02,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t03_operator.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t03_operator.webm,anda exact? anwa l'bloc?,operator,SYN_accident_pedestrian_002__00015,03,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t04_caller.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t04_caller.webm,"f la cité 500 logements, bloc b, zdat l'primaire.",caller,SYN_accident_pedestrian_002__00015,04,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t05_operator.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t05_operator.webm,est-ce qu'il est conscient?,operator,SYN_accident_pedestrian_002__00015,05,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t06_caller.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t06_caller.webm,"oui, raha wa9fa mais raha t'chki men rasha.",caller,SYN_accident_pedestrian_002__00015,06,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t07_operator.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t07_operator.webm,"d'accord, at-tacha l'ambulance.",operator,SYN_accident_pedestrian_002__00015,07,accident_pedestrian,"Amizour, cité 500 logements, bloc B, zdat l'primaire",Slimane2_
Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t08_caller.webm,audios\Slimane2\accident_pedestrian_s005\Slimane2_accident_pedestrian_s005_t08_caller.webm,"d'accord a sidi, aqlagh ntteddu-d.",caller,SYN_accident_pedestrian_004__00035,08,accident_pedestrian,"Chellata, zdat l'école",Slimane2_
Sofiane_ed857528\RAG_BAL_fire_vehicle__00008\Sofiane_ed857528_RAG_BAL_fire_vehicle__00008_t01_caller.webm,audios\Sofiane_ed857528\RAG_BAL_fire_vehicle__00008\Sofiane_ed857528_RAG_BAL_fire_vehicle__00008_t01_caller.webm,Ya latif ya latif! les pompiers? s'il vous plait azlemd azlemd!,caller,RAG_BAL_fire_vehicle__00008,01,fire_vehicle,Aokas,Sofiane_ed857528
Sofiane_ed857528\RAG_BAL_fire_vehicle__00008\Sofiane_ed857528_RAG_BAL_fire_vehicle__00008_t02_operator.webm,audios\Sofiane_ed857528\RAG_BAL_fire_vehicle__00008\Sofiane_ed857528_RAG_BAL_fire_vehicle__00008_t02_operator.webm,win a gma? d chnu yellan?,operator,RAG_BAL_fire_vehicle__00008,02,fire_vehicle,Aokas,Sofiane_ed857528
